z_span,x_chord,side,cp,p_static_kpa,mach_local
0.0319,0.25786,lower,0.0771,100.216,nan
0.0319,0.26415,upper,-0.0495,102.037,0.8396
0.0319,0.26415,lower,-0.0224,101.648,0.824
0.0319,0.27044,upper,-0.0131,101.513,0.8146
0.0319,0.27044,lower,0.0375,100.785,nan
0.0319,0.27673,upper,-0.0501,102.046,0.8492
0.0319,0.27673,lower,0.0179,101.067,nan
0.0319,0.28302,upper,0.0386,100.77,nan
0.0319,0.28302,lower,0.0768,100.22,nan
0.0319,0.28931,upper,0.0598,100.465,nan
0.0319,0.28931,lower,0.0008,101.314,nan
0.0319,0.2956,upper,-0.0078,101.437,0.8125
0.0319,0.2956,lower,-0.0157,101.551,0.8237
0.0319,0.30189,upper,0.0245,100.972,nan
0.0319,0.30189,lower,-0.0508,102.055,0.8464
0.0319,0.30818,upper,-0.0126,101.506,0.8218
0.0319,0.30818,lower,0.0057,101.242,nan
0.0319,0.31447,upper,0.0248,100.968,nan
0.0319,0.31447,lower,0.0522,100.574,nan
0.0319,0.32075,upper,0.042,100.72,nan
0.0319,0.32075,lower,-0.0367,101.854,0.8428
0.0319,0.32704,upper,0.0338,100.839,nan
0.0319,0.32704,lower,0.0763,100.227,nan
0.0319,0.33333,upper,0.0327,100.855,nan
0.0319,0.33333,lower,0.0247,100.97,nan
0.0319,0.33962,upper,-0.0254,101.69,0.8204
0.0319,0.33962,lower,0.0321,100.863,nan
0.0319,0.34591,upper,-0.0112,101.487,0.8039
0.0319,0.34591,lower,-0.0067,101.422,0.8122
0.0319,0.3522,upper,-0.0299,101.755,0.8443
0.0319,0.3522,lower,-0.0347,101.824,0.8417
0.0319,0.35849,upper,0.0367,100.797,nan
0.0319,0.35849,lower,0.0086,101.201,nan
0.0319,0.36478,upper,-0.0354,101.834,0.8473
0.0319,0.36478,lower,0.0191,101.05,nan
0.0319,0.37107,upper,0.0008,101.314,nan
0.0319,0.37107,lower,0.0248,100.968,nan
0.0319,0.37736,upper,-0.0589,102.172,0.8643
0.0319,0.37736,lower,0.0051,101.251,nan
0.0319,0.38365,upper,0.0064,101.233,nan
0.0319,0.38365,lower,0.0503,100.601,nan
0.0319,0.38994,upper,-0.0322,101.788,0.8368
0.0319,0.38994,lower,0.0207,101.028,nan
0.0319,0.39623,upper,0.0206,101.029,nan
0.0319,0.39623,lower,0.0602,100.458,nan
0.0319,0.40252,upper,0.0963,99.94,nan
0.0319,0.40252,lower,-0.0116,101.492,0.8207
0.0319,0.40881,upper,0.0584,100.485,nan
0.0319,0.40881,lower,0.076,100.232,nan
0.0319,0.41509,upper,0.0238,100.982,nan
0.0319,0.41509,lower,0.0252,100.963,nan
0.0319,0.42138,upper,0.0785,100.195,nan
0.0319,0.42138,lower,0.026,100.951,nan
0.0319,0.42767,upper,0.0059,101.24,nan
0.0319,0.42767,lower,0.0024,101.291,nan
0.0319,0.43396,upper,0.0232,100.992,nan
0.0319,0.43396,lower,-0.0401,101.902,0.8493
0.0319,0.44025,upper,0.0848,100.104,nan
0.0319,0.44025,lower,0.0221,101.007,nan
0.0319,0.44654,upper,-0.0155,101.549,0.8084
0.0319,0.44654,lower,0.0286,100.914,nan
0.0319,0.45283,upper,0.0037,101.272,nan
0.0319,0.45283,lower,0.0803,100.169,nan
0.0319,0.45912,upper,0.0244,100.973,nan
0.0319,0.45912,lower,0.0594,100.47,nan
0.0319,0.46541,upper,0.0797,100.178,nan
0.0319,0.46541,lower,0.008,101.21,nan
0.0319,0.4717,upper,0.0834,100.125,nan
0.0319,0.4717,lower,-0.0032,101.372,0.7962
0.0319,0.47799,upper,0.0175,101.073,nan
0.0319,0.47799,lower,0.0317,100.869,nan
0.0319,0.48428,upper,0.0605,100.455,nan
0.0319,0.48428,lower,0.0116,101.157,nan
0.0319,0.49057,upper,0.0445,100.685,nan
0.0319,0.49057,lower,0.0469,100.65,nan
0.0319,0.49686,upper,0.0428,100.71,nan
0.0319,0.49686,lower,0.0712,100.301,nan
0.0319,0.50314,upper,0.0012,101.308,nan
0.0319,0.50314,lower,0.0168,101.084,nan
0.0319,0.50943,upper,0.0419,100.722,nan
0.0319,0.50943,lower,0.0521,100.575,nan
0.0319,0.51572,upper,0.0171,101.08,nan
0.0319,0.51572,lower,0.0509,100.593,nan
0.0319,0.52201,upper,0.0659,100.377,nan
0.0319,0.52201,lower,-0.0135,101.52,0.811
0.0319,0.5283,upper,0.0581,100.489,nan
0.0319,0.5283,lower,0.0816,100.151,nan
0.0319,0.53459,upper,0.018,101.067,nan
0.0319,0.53459,lower,0.0366,100.799,nan
0.0319,0.54088,upper,-0.0252,101.688,0.8444
0.0319,0.54088,lower,0.068,100.346,nan
0.0319,0.54717,upper,0.0484,100.629,nan
0.0319,0.54717,lower,0.0094,101.19,nan
0.0319,0.55346,upper,0.1293,99.465,nan
0.0319,0.55346,lower,0.0694,100.326,nan
0.0319,0.55975,upper,-0.0006,101.334,0.7865
0.0319,0.55975,lower,0.0536,100.554,nan
0.0319,0.56604,upper,0.043,100.707,nan
0.0319,0.56604,lower,0.0455,100.671,nan
0.0319,0.57233,upper,0.0664,100.37,nan
0.0319,0.57233,lower,0.0626,100.425,nan
0.0319,0.57862,upper,0.1572,99.063,nan
0.0319,0.57862,lower,0.0368,100.795,nan
0.0319,0.58491,upper,0.1083,99.766,nan
0.0319,0.58491,lower,0.1394,99.319,nan
0.0319,0.59119,upper,0.232,97.987,nan
0.0319,0.59119,lower,0.1264,99.507,nan
0.0319,0.59748,upper,0.2753,97.364,nan
0.0319,0.59748,lower,0.1314,99.434,nan
0.0319,0.60377,upper,0.2688,97.457,nan
0.0319,0.60377,lower,0.1491,99.179,nan
0.0319,0.61006,upper,0.3238,96.666,nan
0.0319,0.61006,lower,0.1315,99.433,nan
0.0319,0.61635,upper,0.4515,94.828,nan
0.0319,0.61635,lower,0.1533,99.119,nan
0.0319,0.62264,upper,0.4375,95.031,nan
0.0319,0.62264,lower,0.1669,98.923,nan
0.0319,0.62893,upper,0.5849,92.909,nan
0.0319,0.62893,lower,0.1893,98.601,nan
0.0319,0.63522,upper,0.66,91.829,nan
0.0319,0.63522,lower,0.2155,98.225,nan
0.0319,0.64151,upper,0.6901,91.396,nan
0.0319,0.64151,lower,0.2759,97.355,nan
0.0319,0.6478,upper,0.7897,89.963,nan
0.0319,0.6478,lower,0.2952,97.077,nan
0.0319,0.65409,upper,0.7845,90.038,nan
0.0319,0.65409,lower,0.2807,97.286,nan
0.0319,0.66038,upper,0.8227,89.487,nan
0.0319,0.66038,lower,0.3543,96.227,nan
0.0319,0.66667,upper,0.8204,89.522,nan
0.0319,0.66667,lower,0.3607,96.136,nan
0.0319,0.67296,upper,0.8701,88.805,nan
0.0319,0.67296,lower,0.3398,96.435,nan
0.0319,0.67925,upper,0.8861,88.576,nan
0.0319,0.67925,lower,0.3967,95.618,nan
0.0319,0.68553,upper,0.9178,88.119,nan
0.0319,0.68553,lower,0.3782,95.884,nan
0.0319,0.69182,upper,0.9319,87.917,nan
0.0319,0.69182,lower,0.363,96.102,nan
0.0319,0.69811,upper,0.9451,87.727,nan
0.0319,0.69811,lower,0.4157,95.344,nan
0.0319,0.7044,upper,0.9621,87.482,nan
0.0319,0.7044,lower,0.3571,96.187,nan
0.0319,0.71069,upper,0.9729,87.326,nan
0.0319,0.71069,lower,0.411,95.411,nan
0.0319,0.71698,upper,0.9713,87.35,nan
0.0319,0.71698,lower,0.3706,95.993,nan
0.0319,0.72327,upper,0.9612,87.494,nan
0.0319,0.72327,lower,0.4126,95.389,nan
0.0319,0.72956,upper,0.9637,87.459,nan
0.0319,0.72956,lower,0.3841,95.799,nan
0.0319,0.73585,upper,1.0023,86.904,nan
0.0319,0.73585,lower,0.3548,96.22,nan
0.0319,0.74214,upper,0.9354,87.867,nan
0.0319,0.74214,lower,0.3752,95.926,nan
0.0319,0.74843,upper,0.9639,87.456,nan
0.0319,0.74843,lower,0.3517,96.265,nan
0.0319,0.75472,upper,0.957,87.556,nan
0.0319,0.75472,lower,0.3803,95.854,nan
0.0319,0.76101,upper,0.9853,87.148,nan
0.0319,0.76101,lower,0.3746,95.935,nan
0.0319,0.7673,upper,0.9817,87.2,nan
0.0319,0.7673,lower,0.3833,95.809,nan
0.0319,0.77358,upper,0.9748,87.299,nan
0.0319,0.77358,lower,0.3634,96.096,nan
0.0319,0.77987,upper,0.9455,87.721,nan
0.0319,0.77987,lower,0.3724,95.968,nan
0.0319,0.78616,upper,1.0059,86.853,nan
0.0319,0.78616,lower,0.3097,96.87,nan
0.0319,0.79245,upper,0.9797,87.229,nan
0.0319,0.79245,lower,0.388,95.742,nan
0.0319,0.79874,upper,0.935,87.873,nan
0.0319,0.79874,lower,0.3399,96.435,nan
0.0319,0.80503,upper,0.9351,87.87,nan
0.0319,0.80503,lower,0.3697,96.006,nan
0.0319,0.81132,upper,0.9395,87.807,nan
0.0319,0.81132,lower,0.3663,96.054,nan
0.0319,0.81761,upper,1.0024,86.902,nan
0.0319,0.81761,lower,0.4133,95.378,nan
0.0319,0.8239,upper,1.0184,86.672,nan
0.0319,0.8239,lower,0.349,96.303,nan
0.0319,0.83019,upper,0.9553,87.58,nan
0.0319,0.83019,lower,0.4217,95.257,nan
0.0319,0.83648,upper,0.9618,87.487,nan
0.0319,0.83648,lower,0.3849,95.786,nan
0.0319,0.84277,upper,0.9619,87.486,nan
0.0319,0.84277,lower,0.3532,96.244,nan
0.0319,0.84906,upper,0.9297,87.948,nan
0.0319,0.84906,lower,0.3469,96.334,nan
0.0319,0.85535,upper,0.9924,87.046,nan
0.0319,0.85535,lower,0.325,96.649,nan
0.0319,0.86164,upper,0.9395,87.808,nan
0.0319,0.86164,lower,0.3581,96.172,nan
0.0319,0.86792,upper,0.9563,87.566,nan
0.0319,0.86792,lower,0.3929,95.673,nan
0.0319,0.87421,upper,1.0003,86.933,nan
0.0319,0.87421,lower,0.436,95.051,nan
0.0319,0.8805,upper,1.0305,86.498,nan
0.0319,0.8805,lower,0.3293,96.588,nan
0.0319,0.88679,upper,1.0354,86.427,nan
0.0319,0.88679,lower,0.4036,95.518,nan
0.0319,0.89308,upper,0.9738,87.314,nan
0.0319,0.89308,lower,0.4148,95.357,nan
0.0319,0.89937,upper,0.9787,87.243,nan
0.0319,0.89937,lower,0.4079,95.457,nan
0.0319,0.90566,upper,0.9834,87.176,nan
0.0319,0.90566,lower,0.422,95.253,nan
0.0319,0.91195,upper,1.0223,86.615,nan
0.0319,0.91195,lower,0.3959,95.628,nan
0.0319,0.91824,upper,0.9829,87.183,nan
0.0319,0.91824,lower,0.4271,95.179,nan
0.0319,0.92453,upper,0.9628,87.472,nan
0.0319,0.92453,lower,0.3954,95.636,nan
0.0319,0.93082,upper,0.9562,87.567,nan
0.0319,0.93082,lower,0.3464,96.341,nan
0.0319,0.93711,upper,0.9443,87.738,nan
0.0319,0.93711,lower,0.3648,96.077,nan
0.0319,0.9434,upper,0.9701,87.367,nan
0.0319,0.9434,lower,0.3802,95.854,nan
0.0319,0.94969,upper,1.0176,86.684,nan
0.0319,0.94969,lower,0.3651,96.072,nan
0.0319,0.95597,upper,0.9904,87.075,nan
0.0319,0.95597,lower,0.4329,95.097,nan
0.0319,0.96226,upper,1.0128,86.752,nan
0.0319,0.96226,lower,0.4166,95.331,nan
0.0319,0.96855,upper,1.033,86.462,nan
0.0319,0.96855,lower,0.4358,95.054,nan
0.0319,0.97484,upper,0.9847,87.157,nan
0.0319,0.97484,lower,0.4036,95.518,nan
0.0319,0.98113,upper,0.9899,87.082,nan
0.0319,0.98113,lower,0.3853,95.781,nan
0.0319,0.98742,upper,1.0471,86.259,nan
0.0319,0.98742,lower,0.4286,95.158,nan
0.0319,0.99371,upper,1.0059,86.852,nan
0.0319,0.99371,lower,0.4487,94.869,nan
0.0319,1.0,upper,1.0524,86.182,nan
0.0319,1.0,lower,0.4633,94.659,nan
0.0532,0.0,upper,-3.2057,147.448,1.3496
0.0532,0.0,lower,3.2162,55.05,nan
0.0532,0.00629,upper,-2.8651,142.548,1.3153
0.0532,0.00629,lower,2.882,59.859,nan
0.0532,0.01258,upper,-2.5596,138.153,1.2891
0.0532,0.01258,lower,2.5927,64.021,nan
0.0532,0.01887,upper,-2.3418,135.019,1.2698
0.0532,0.01887,lower,2.37,67.225,nan
0.0532,0.02516,upper,-2.0521,130.851,1.2506
0.0532,0.02516,lower,2.05,71.829,nan
0.0532,0.03145,upper,-1.9057,128.745,1.209
0.0532,0.03145,lower,1.8452,74.777,nan
0.0532,0.03774,upper,-1.6411,124.938,1.1907
0.0532,0.03774,lower,1.6855,77.074,nan
0.0532,0.04403,upper,-1.5521,123.657,1.1801
0.0532,0.04403,lower,1.517,79.499,nan
0.0532,0.05031,upper,-1.389,121.31,1.1836
0.0532,0.05031,lower,1.3871,81.367,nan
0.0532,0.0566,upper,-1.2075,118.699,1.124
0.0532,0.0566,lower,1.2291,83.64,nan
0.0532,0.06289,upper,-1.1594,118.007,1.1188
0.0532,0.06289,lower,1.0868,85.688,nan
0.0532,0.06918,upper,-1.008,115.828,1.1035
0.0532,0.06918,lower,1.0227,86.61,nan
0.0532,0.07547,upper,-0.8528,113.595,1.0838
0.0532,0.07547,lower,0.8656,88.87,nan
0.0532,0.08176,upper,-0.8087,112.961,1.073
0.0532,0.08176,lower,0.7828,90.062,nan
0.0532,0.08805,upper,-0.6546,110.744,1.0376
0.0532,0.08805,lower,0.6593,91.839,nan
0.0532,0.09434,upper,-0.6282,110.363,1.0297
0.0532,0.09434,lower,0.6415,92.095,nan
0.0532,0.10063,upper,-0.589,109.8,1.0242
0.0532,0.10063,lower,0.5487,93.431,nan
0.0532,0.10692,upper,-0.5153,108.739,1.0026
0.0532,0.10692,lower,0.5082,94.013,nan
0.0532,0.11321,upper,-0.5152,108.738,0.9989
0.0532,0.11321,lower,0.4718,94.537,nan
0.0532,0.1195,upper,-0.3413,106.236,0.9554
0.0532,0.1195,lower,0.3678,96.032,nan
0.0532,0.12579,upper,-0.3275,106.037,0.9695
0.0532,0.12579,lower,0.3892,95.726,nan
0.0532,0.13208,upper,-0.2807,105.364,0.9354
0.0532,0.13208,lower,0.3408,96.422,nan
0.0532,0.13836,upper,-0.3264,106.022,0.9654
0.0532,0.13836,lower,0.3388,96.451,nan
0.0532,0.14465,upper,-0.263,105.108,0.9587
0.0532,0.14465,lower,0.2835,97.246,nan
0.0532,0.15094,upper,-0.2665,105.16,0.9394
0.0532,0.15094,lower,0.2127,98.264,nan
0.0532,0.15723,upper,-0.2841,105.413,0.9363
0.0532,0.15723,lower,0.2414,97.852,nan
0.0532,0.16352,upper,-0.2827,105.392,0.9472
0.0532,0.16352,lower,0.1817,98.711,nan
0.0532,0.16981,upper,-0.2264,104.583,0.9282
0.0532,0.16981,lower,0.2089,98.32,nan
0.0532,0.1761,upper,-0.1741,103.83,0.9114
0.0532,0.1761,lower,0.1047,99.818,nan
0.0532,0.18239,upper,-0.1408,103.351,0.9101
0.0532,0.18239,lower,0.1668,98.926,nan
0.0532,0.18868,upper,-0.1163,102.999,0.8943
0.0532,0.18868,lower,0.1407,99.301,nan
0.0532,0.19497,upper,-0.06,102.189,0.8611
0.0532,0.19497,lower,0.1368,99.356,nan
0.0532,0.20126,upper,-0.1064,102.855,0.8892
0.0532,0.20126,lower,0.1138,99.688,nan
0.0532,0.20755,upper,-0.0781,102.448,0.8634
0.0532,0.20755,lower,0.0738,100.264,nan
0.0532,0.21384,upper,-0.0978,102.733,0.8752
0.0532,0.21384,lower,0.1032,99.84,nan
0.0532,0.22013,upper,-0.0514,102.064,0.8415
0.0532,0.22013,lower,0.0754,100.24,nan
0.0532,0.22642,upper,-0.0767,102.429,0.8645
0.0532,0.22642,lower,0.0596,100.467,nan
0.0532,0.2327,upper,0.0215,101.015,nan
0.0532,0.2327,lower,0.1139,99.686,nan
0.0532,0.23899,upper,-0.0863,102.566,0.8747
0.0532,0.23899,lower,0.1018,99.86,nan
0.0532,0.24528,upper,-0.0602,102.191,0.8761
0.0532,0.24528,lower,0.0287,100.912,nan
0.0532,0.25157,upper,-0.0429,101.942,0.8578
0.0532,0.25157,lower,0.0632,100.416,nan
0.0532,0.25786,upper,-0.0958,102.703,0.8789
0.0532,0.25786,lower,0.0422,100.718,nan
0.0532,0.26415,upper,-0.0322,101.789,0.847
0.0532,0.26415,lower,0.0195,101.044,nan
0.0532,0.27044,upper,-0.0682,102.306,0.8736
0.0532,0.27044,lower,0.0658,100.379,nan
0.0532,0.27673,upper,0.0282,100.919,nan
0.0532,0.27673,lower,0.0336,100.841,nan
0.0532,0.28302,upper,-0.0246,101.68,0.8314
0.0532,0.28302,lower,0.0426,100.712,nan
0.0532,0.28931,upper,0.0304,100.887,nan
0.0532,0.28931,lower,0.0065,101.232,nan
0.0532,0.2956,upper,-0.0523,102.077,0.8567
0.0532,0.2956,lower,-0.0003,101.33,0.7848
0.0532,0.30189,upper,0.0075,101.217,nan
0.0532,0.30189,lower,0.0664,100.37,nan
0.0532,0.30818,upper,-0.012,101.498,0.818
0.0532,0.30818,lower,0.0288,100.911,nan
0.0532,0.31447,upper,-0.0014,101.345,0.786
0.0532,0.31447,lower,0.0515,100.585,nan
0.0532,0.32075,upper,0.038,100.779,nan
0.0532,0.32075,lower,0.0163,101.09,nan
0.0532,0.32704,upper,-0.0061,101.413,0.8004
0.0532,0.32704,lower,-0.0395,101.894,0.8567
0.0532,0.33333,upper,0.0246,100.971,nan
0.0532,0.33333,lower,0.0083,101.206,nan
0.0532,0.33962,upper,0.0214,101.017,nan
0.0532,0.33962,lower,0.0599,100.463,nan
0.0532,0.34591,upper,0.0109,101.168,nan
0.0532,0.34591,lower,-0.0489,102.028,0.8456
0.0532,0.3522,upper,-0.0101,101.47,0.8253
0.0532,0.3522,lower,0.0461,100.662,nan
0.0532,0.35849,upper,0.0371,100.792,nan
0.0532,0.35849,lower,0.0819,100.146,nan
0.0532,0.36478,upper,-0.0307,101.767,0.8414
0.0532,0.36478,lower,0.0659,100.376,nan
0.0532,0.37107,upper,0.0303,100.889,nan
0.0532,0.37107,lower,0.0778,100.206,nan
0.0532,0.37736,upper,0.0757,100.236,nan
0.0532,0.37736,lower,0.097,99.93,nan
0.0532,0.38365,upper,0.0518,100.58,nan
0.0532,0.38365,lower,0.0305,100.886,nan
0.0532,0.38994,upper,0.057,100.505,nan
0.0532,0.38994,lower,-0.0068,101.424,0.8021
0.0532,0.39623,upper,0.0138,101.126,nan
0.0532,0.39623,lower,-0.0037,101.379,0.793
0.0532,0.40252,upper,0.0364,100.801,nan
0.0532,0.40252,lower,0.0933,99.982,nan
0.0532,0.40881,upper,0.0483,100.63,nan
0.0532,0.40881,lower,0.0206,101.028,nan
0.0532,0.41509,upper,0.0342,100.834,nan
0.0532,0.41509,lower,0.0817,100.15,nan
0.0532,0.42138,upper,0.0043,101.263,nan
0.0532,0.42138,lower,0.0239,100.981,nan
0.0532,0.42767,upper,0.0168,101.083,nan
0.0532,0.42767,lower,0.0028,101.285,nan
0.0532,0.43396,upper,0.0223,101.005,nan
0.0532,0.43396,lower,0.0838,100.119,nan
0.0532,0.44025,upper,0.046,100.663,nan
0.0532,0.44025,lower,0.0527,100.567,nan
0.0532,0.44654,upper,-0.0131,101.513,0.8192
0.0532,0.44654,lower,0.0455,100.67,nan
0.0532,0.45283,upper,0.0204,101.032,nan
0.0532,0.45283,lower,0.0054,101.247,nan
0.0532,0.45912,upper,0.0358,100.81,nan
0.0532,0.45912,lower,-0.0097,101.465,0.8171
0.0532,0.46541,upper,0.052,100.576,nan
0.0532,0.46541,lower,-0.0231,101.658,0.8269
0.0532,0.4717,upper,0.0381,100.777,nan
0.0532,0.4717,lower,0.0712,100.301,nan
0.0532,0.47799,upper,0.0631,100.417,nan
0.0532,0.47799,lower,-0.0467,101.997,0.8573
0.0532,0.48428,upper,0.0167,101.084,nan
0.0532,0.48428,lower,0.0393,100.76,nan
0.0532,0.49057,upper,0.0018,101.299,nan
0.0532,0.49057,lower,0.0267,100.94,nan
0.0532,0.49686,upper,0.02,101.037,nan
0.0532,0.49686,lower,0.0248,100.968,nan
0.0532,0.50314,upper,0.0084,101.205,nan
0.0532,0.50314,lower,0.0717,100.293,nan
0.0532,0.50943,upper,0.0024,101.29,nan
0.0532,0.50943,lower,0.0731,100.273,nan
0.0532,0.51572,upper,0.0547,100.538,nan
0.0532,0.51572,lower,-0.0037,101.378,0.7967
0.0532,0.52201,upper,0.0861,100.086,nan
0.0532,0.52201,lower,0.0281,100.921,nan
0.0532,0.5283,upper,0.0331,100.848,nan
0.0532,0.5283,lower,0.0492,100.617,nan
0.0532,0.53459,upper,0.0524,100.571,nan
0.0532,0.53459,lower,0.0249,100.967,nan
0.0532,0.54088,upper,0.0079,101.211,nan
0.0532,0.54088,lower,0.1121,99.711,nan
0.0532,0.54717,upper,0.0304,100.888,nan
0.0532,0.54717,lower,0.0828,100.134,nan
0.0532,0.55346,upper,0.0123,101.148,nan
0.0532,0.55346,lower,0.081,100.16,nan
0.0532,0.55975,upper,0.0894,100.038,nan
0.0532,0.55975,lower,0.0769,100.218,nan
0.0532,0.56604,upper,0.0956,99.95,nan
0.0532,0.56604,lower,-0.0152,101.544,0.8086
0.0532,0.57233,upper,0.0965,99.937,nan
0.0532,0.57233,lower,0.0197,101.041,nan
0.0532,0.57862,upper,0.0773,100.212,nan
0.0532,0.57862,lower,0.0953,99.954,nan
0.0532,0.58491,upper,0.159,99.037,nan
0.0532,0.58491,lower,0.1208,99.587,nan
0.0532,0.59119,upper,0.1601,99.021,nan
0.0532,0.59119,lower,0.0763,100.227,nan
0.0532,0.59748,upper,0.2448,97.802,nan
0.0532,0.59748,lower,0.1494,99.176,nan
0.0532,0.60377,upper,0.3033,96.961,nan
0.0532,0.60377,lower,0.1237,99.545,nan
0.0532,0.61006,upper,0.3268,96.622,nan
0.0532,0.61006,lower,0.1549,99.097,nan
0.0532,0.61635,upper,0.3318,96.552,nan
0.0532,0.61635,lower,0.143,99.268,nan
0.0532,0.62264,upper,0.4677,94.596,nan
0.0532,0.62264,lower,0.1739,98.823,nan
0.0532,0.62893,upper,0.5694,93.133,nan
0.0532,0.62893,lower,0.2782,97.322,nan
0.0532,0.63522,upper,0.6231,92.359,nan
0.0532,0.63522,lower,0.3003,97.004,nan
0.0532,0.64151,upper,0.7,91.253,nan
0.0532,0.64151,lower,0.2617,97.56,nan
0.0532,0.6478,upper,0.7559,90.449,nan
0.0532,0.6478,lower,0.2858,97.213,nan
0.0532,0.65409,upper,0.8125,89.635,nan
0.0532,0.65409,lower,0.3402,96.431,nan
0.0532,0.66038,upper,0.7683,90.271,nan
0.0532,0.66038,lower,0.3078,96.896,nan
0.0532,0.66667,upper,0.8267,89.431,nan
0.0532,0.66667,lower,0.3389,96.449,nan
0.0532,0.67296,upper,0.8875,88.556,nan
0.0532,0.67296,lower,0.3195,96.728,nan
0.0532,0.67925,upper,0.904,88.318,nan
0.0532,0.67925,lower,0.3143,96.803,nan
0.0532,0.68553,upper,0.8883,88.544,nan
0.0532,0.68553,lower,0.2997,97.013,nan
0.0532,0.69182,upper,0.9094,88.24,nan
0.0532,0.69182,lower,0.3313,96.559,nan
0.0532,0.69811,upper,0.9372,87.841,nan
0.0532,0.69811,lower,0.2948,97.083,nan
0.0532,0.7044,upper,0.8842,88.603,nan
0.0532,0.7044,lower,0.3792,95.869,nan
0.0532,0.71069,upper,0.9606,87.504,nan
0.0532,0.71069,lower,0.3667,96.05,nan
0.0532,0.71698,upper,0.9803,87.221,nan
0.0532,0.71698,lower,0.3472,96.329,nan
0.0532,0.72327,upper,0.9558,87.573,nan
0.0532,0.72327,lower,0.3709,95.988,nan
0.0532,0.72956,upper,0.9728,87.328,nan
0.0532,0.72956,lower,0.3828,95.818,nan
0.0532,0.73585,upper,0.9239,88.032,nan
0.0532,0.73585,lower,0.4318,95.113,nan
0.0532,0.74214,upper,0.9232,88.043,nan
0.0532,0.74214,lower,0.3652,96.07,nan
0.0532,0.74843,upper,0.9904,87.074,nan
0.0532,0.74843,lower,0.3584,96.168,nan
0.0532,0.75472,upper,0.9732,87.322,nan
0.0532,0.75472,lower,0.3547,96.221,nan
0.0532,0.76101,upper,0.8976,88.41,nan
0.0532,0.76101,lower,0.3834,95.809,nan
0.0532,0.7673,upper,0.9097,88.237,nan
0.0532,0.7673,lower,0.3374,96.471,nan
0.0532,0.77358,upper,0.949,87.671,nan
0.0532,0.77358,lower,0.37,96.002,nan
0.0532,0.77987,upper,0.962,87.484,nan
0.0532,0.77987,lower,0.3439,96.377,nan
0.0532,0.78616,upper,0.9441,87.741,nan
0.0532,0.78616,lower,0.3832,95.812,nan
0.0532,0.79245,upper,0.9588,87.53,nan
0.0532,0.79245,lower,0.3384,96.457,nan
0.0532,0.79874,upper,1.0077,86.826,nan
0.0532,0.79874,lower,0.3789,95.873,nan
0.0532,0.80503,upper,0.9445,87.736,nan
0.0532,0.80503,lower,0.3873,95.752,nan
0.0532,0.81132,upper,0.9715,87.347,nan
0.0532,0.81132,lower,0.4134,95.377,nan
0.0532,0.81761,upper,1.0606,86.065,nan
0.0532,0.81761,lower,0.3708,95.99,nan
0.0532,0.8239,upper,0.9334,87.895,nan
0.0532,0.8239,lower,0.286,97.21,nan
0.0532,0.83019,upper,0.9216,88.065,nan
0.0532,0.83019,lower,0.3806,95.849,nan
0.0532,0.83648,upper,0.9353,87.868,nan
0.0532,0.83648,lower,0.3646,96.08,nan
0.0532,0.84277,upper,0.9583,87.536,nan
0.0532,0.84277,lower,0.4238,95.227,nan
0.0532,0.84906,upper,0.9879,87.111,nan
0.0532,0.84906,lower,0.3457,96.351,nan
0.0532,0.85535,upper,0.9524,87.622,nan
0.0532,0.85535,lower,0.3734,95.953,nan
0.0532,0.86164,upper,0.9853,87.148,nan
0.0532,0.86164,lower,0.4289,95.154,nan
0.0532,0.86792,upper,0.9533,87.609,nan
0.0532,0.86792,lower,0.3494,96.298,nan
0.0532,0.87421,upper,1.0396,86.367,nan
0.0532,0.87421,lower,0.3739,95.945,nan
0.0532,0.8805,upper,0.9835,87.174,nan
0.0532,0.8805,lower,0.3616,96.122,nan
0.0532,0.88679,upper,1.0196,86.655,nan
0.0532,0.88679,lower,0.388,95.742,nan
0.0532,0.89308,upper,0.9167,88.135,nan
0.0532,0.89308,lower,0.3711,95.986,nan
0.0532,0.89937,upper,0.9685,87.391,nan
0.0532,0.89937,lower,0.4196,95.288,nan
0.0532,0.90566,upper,0.9664,87.42,nan
0.0532,0.90566,lower,0.3748,95.932,nan
0.0532,0.91195,upper,1.0125,86.757,nan
0.0532,0.91195,lower,0.3761,95.913,nan
0.0532,0.91824,upper,0.9993,86.947,nan
0.0532,0.91824,lower,0.4086,95.447,nan
0.0532,0.92453,upper,0.9679,87.398,nan
0.0532,0.92453,lower,0.4288,95.155,nan
0.0532,0.93082,upper,1.0506,86.208,nan
0.0532,0.93082,lower,0.3927,95.675,nan
0.0532,0.93711,upper,0.9816,87.201,nan
0.0532,0.93711,lower,0.4738,94.508,nan
0.0532,0.9434,upper,0.9833,87.177,nan
0.0532,0.9434,lower,0.4034,95.52,nan
0.0532,0.94969,upper,0.9793,87.235,nan
0.0532,0.94969,lower,0.46,94.707,nan
0.0532,0.95597,upper,1.035,86.433,nan
0.0532,0.95597,lower,0.3005,97.001,nan
0.0532,0.96226,upper,1.0003,86.932,nan
0.0532,0.96226,lower,0.4644,94.643,nan
0.0532,0.96855,upper,0.9648,87.443,nan
0.0532,0.96855,lower,0.4648,94.637,nan
0.0532,0.97484,upper,0.9398,87.803,nan
0.0532,0.97484,lower,0.4142,95.365,nan
0.0532,0.98113,upper,0.9759,87.284,nan
0.0532,0.98113,lower,0.4309,95.125,nan
