point_id,zone_id,x_over_c,y_mm,z_mm,side,cp,pressure_kpa,shear_pa,mach_local,temp_k,rho_kg_m3,vel_m_s,residual_id
64792,2,0.33871,175.763,-0.0022,upper,-0.0038,101.38,6.784,0.8125,323.23,1.0927,292.84,247516
64793,2,0.34677,175.763,0.0267,upper,0.0433,100.702,7.009,0.7771,323.03,1.086,280.0,531329
64794,2,0.35484,175.763,-0.005,upper,0.0412,100.732,6.996,0.7771,323.04,1.0863,280.0,737159
64795,2,0.3629,175.763,0.0027,upper,0.0204,101.032,6.055,0.7841,323.13,1.0893,282.54,80748
64796,2,0.37097,175.763,0.0061,upper,0.013,101.138,6.578,0.7751,323.16,1.0903,279.33,491844
64797,2,0.37903,175.763,-0.0226,upper,0.0796,100.18,6.809,0.7792,322.88,1.0809,280.68,942996
64798,2,0.3871,175.763,0.0031,upper,-0.003,101.368,6.333,0.8148,323.22,1.0925,293.65,828528
64799,2,0.39516,175.763,-0.0056,upper,-0.0177,101.579,7.18,0.8239,323.29,1.0946,296.99,713722
64800,2,0.40323,175.763,-0.0196,upper,0.0088,101.199,6.274,0.7751,323.18,1.0909,279.34,503468
64801,2,0.41129,175.763,0.0147,upper,0.0288,100.91,6.533,0.7904,323.09,1.0881,284.81,86642
64802,2,0.41935,175.763,-0.036,upper,-0.0236,101.664,5.201,0.8278,323.31,1.0954,298.4,17942
64803,2,0.42742,175.763,0.019,upper,0.0907,100.02,5.144,0.7784,322.83,1.0793,280.37,315632
64804,2,0.43548,175.763,0.0239,upper,0.0127,101.142,5.02,0.7722,323.16,1.0903,278.28,420357
64805,2,0.44355,175.763,-0.0149,upper,0.0094,101.19,6.224,0.7681,323.17,1.0908,276.81,929963
64806,2,0.45161,175.763,0.0121,upper,0.0302,100.89,5.042,0.7795,323.08,1.0879,280.86,15004
64807,2,0.45968,175.763,0.0392,upper,0.0551,100.533,5.606,0.7764,322.98,1.0844,279.73,582936
64808,2,0.46774,175.763,-0.0044,upper,0.0282,100.919,5.133,0.7859,323.09,1.0881,283.17,887245
64809,2,0.47581,175.763,0.0027,upper,0.0013,101.306,6.754,0.782,323.21,1.0919,281.83,454764
64810,2,0.48387,175.763,-0.0058,upper,0.026,100.95,5.511,0.7789,323.1,1.0885,280.67,445894
64811,2,0.49194,175.763,0.0102,upper,0.0463,100.658,4.939,0.7713,323.02,1.0856,277.91,767455
64812,2,0.5,175.763,-0.0002,upper,0.0197,101.041,4.472,0.7786,323.13,1.0893,280.57,648706
64813,2,0.50806,175.763,0.0156,upper,0.0348,100.824,4.103,0.7841,323.07,1.0872,282.52,863329
64814,2,0.51613,175.763,-0.0356,upper,0.0561,100.519,4.517,0.7768,322.98,1.0842,279.86,144777
64815,2,0.52419,175.763,0.0097,upper,0.0856,100.093,6.127,0.783,322.85,1.0801,282.04,84816
64816,2,0.53226,175.763,0.0119,upper,0.0653,100.385,6.39,0.7772,322.94,1.0829,280.0,981244
64817,2,0.54032,175.763,-0.0457,upper,0.0407,100.739,2.75,0.7814,323.04,1.0864,281.53,42950
64818,2,0.54839,175.763,0.0142,upper,0.0607,100.451,4.309,0.7837,322.96,1.0836,282.33,457192
64819,2,0.55645,175.763,0.0128,upper,0.0879,100.061,4.357,0.7807,322.84,1.0797,281.2,886880
64820,2,0.56452,175.763,0.0277,upper,0.0991,99.899,4.388,0.7754,322.8,1.0781,279.28,685433
64821,2,0.57258,175.763,0.0146,upper,0.1195,99.605,3.599,0.7827,322.71,1.0753,281.88,236783
64822,2,0.58065,175.763,-0.0067,upper,0.1592,99.035,3.641,0.7868,322.54,1.0697,283.25,664628
64823,2,0.58871,175.763,0.0291,upper,0.201,98.433,2.446,0.7803,322.37,1.0637,280.84,214385
64824,2,0.59677,175.763,0.0037,upper,0.2388,97.889,2.3,0.787,322.21,1.0584,283.18,30308
64825,2,0.60484,175.763,-0.0142,upper,0.2551,97.655,3.015,0.7756,322.14,1.0561,279.05,770407
64826,2,0.6129,175.763,0.005,upper,0.3364,96.485,3.379,0.7813,321.8,1.0445,280.95,235900
64827,2,0.62097,175.763,-0.0053,upper,0.4734,94.514,3.163,0.777,321.22,1.025,279.17,143118
64828,2,0.62903,175.763,0.0316,upper,0.5609,93.254,2.888,0.7817,320.85,1.0125,280.7,287436
64829,2,0.6371,175.763,-0.005,upper,0.6539,91.917,2.31,0.7821,320.46,0.9992,280.68,198313
64830,2,0.64516,175.763,-0.0112,upper,0.6433,92.069,2.537,0.7819,320.51,1.0007,280.63,592108
64831,2,0.65323,175.763,0.0162,upper,0.7797,90.107,1.869,0.774,319.93,0.9812,277.54,758784
64832,2,0.66129,175.763,0.0102,upper,0.8512,89.078,3.027,0.7619,319.63,0.9709,273.07,429444
64833,2,0.66935,175.763,-0.0457,upper,0.8073,89.709,2.056,0.7766,319.82,0.9772,278.4,398782
64834,2,0.67742,175.763,0.0144,upper,0.8267,89.43,3.454,0.7818,319.73,0.9744,280.25,394203
64835,2,0.68548,175.763,-0.009,upper,0.8655,88.873,2.619,0.7808,319.57,0.9688,279.83,573394
64836,2,0.69355,175.763,-0.0093,upper,0.8994,88.384,3.378,0.7873,319.43,0.9639,282.09,484012
64837,2,0.70161,175.763,0.0024,upper,0.8629,88.91,1.255,0.7883,319.58,0.9692,282.51,444153
64838,2,0.70968,175.763,0.0121,upper,0.8606,88.943,2.898,0.7813,319.59,0.9695,280.01,53730
64839,2,0.71774,175.763,-0.0126,upper,0.9051,88.302,2.97,0.7767,319.4,0.9631,278.27,955756
64840,2,0.72581,175.763,0.0002,upper,0.8948,88.451,0.611,0.7813,319.45,0.9646,279.95,555268
64841,2,0.73387,175.763,0.0361,upper,0.8664,88.859,2.372,0.7831,319.57,0.9687,280.64,233623
64842,2,0.74194,175.763,0.0001,upper,0.9094,88.24,0.926,0.7742,319.39,0.9625,277.38,580932
64843,2,0.75,175.763,0.0228,upper,0.9081,88.259,1.823,0.7825,319.39,0.9627,280.34,158512
64844,2,0.75806,175.763,-0.0161,upper,0.8492,89.106,1.39,0.7759,319.64,0.9712,278.1,542610
64845,2,0.76613,175.763,0.0488,upper,0.8864,88.571,1.433,0.783,319.48,0.9658,280.54,372913
64846,2,0.77419,175.763,-0.0318,upper,0.8798,88.666,2.032,0.7759,319.51,0.9668,278.04,869893
64847,2,0.78226,175.763,0.04,upper,0.8684,88.831,1.094,0.7771,319.56,0.9684,278.48,598636
64848,2,0.79032,175.763,0.039,upper,0.9062,88.287,2.281,0.7705,319.4,0.963,276.04,710240
64849,2,0.79839,175.763,-0.0205,upper,0.9055,88.297,0.473,0.7799,319.4,0.9631,279.4,342867
64850,2,0.80645,175.763,-0.0018,upper,0.9031,88.331,1.911,0.7885,319.41,0.9634,282.49,778443
64851,2,0.81452,175.763,-0.0022,upper,0.9142,88.171,1.414,0.7774,319.37,0.9618,278.49,822766
64852,2,0.82258,175.763,0.0417,upper,0.9156,88.152,2.816,0.7768,319.36,0.9616,278.29,759765
64853,2,0.83065,175.763,-0.0031,upper,0.9642,87.452,1.849,0.7917,319.16,0.9546,283.54,781107
64854,2,0.83871,175.763,0.0222,upper,0.912,88.203,2.007,0.776,319.38,0.9621,278.02,177214
64855,2,0.84677,175.763,-0.0299,upper,0.9166,88.137,2.523,0.7752,319.36,0.9614,277.72,90634
64856,2,0.85484,175.763,-0.0132,upper,0.9607,87.502,2.41,0.7769,319.17,0.9551,278.23,112527
64857,2,0.8629,175.763,-0.0185,upper,0.9183,88.112,1.085,0.7915,319.35,0.9612,283.55,311881
64858,2,0.87097,175.763,0.0174,upper,0.9361,87.856,2.131,0.7717,319.27,0.9586,276.41,649266
64859,2,0.87903,175.763,0.0057,upper,0.8969,88.42,-0.207,0.7757,319.44,0.9643,277.91,537545
64860,2,0.8871,175.763,-0.0171,upper,0.943,87.756,2.432,0.778,319.24,0.9576,278.67,659673
64861,2,0.89516,175.763,0.0001,upper,0.9731,87.324,1.413,0.7848,319.12,0.9533,281.04,160486
64862,2,0.90323,175.763,-0.0037,upper,0.9592,87.524,1.25,0.7788,319.18,0.9553,278.92,956150
64863,2,0.91129,175.763,-0.0152,upper,0.9018,88.349,2.457,0.7826,319.42,0.9636,280.38,331535
64864,2,0.91935,175.763,0.0214,upper,0.9629,87.47,2.421,0.7848,319.16,0.9548,281.05,925286
64865,2,0.92742,175.763,0.0215,upper,0.9399,87.802,1.193,0.7867,319.26,0.9581,281.79,696303
64866,2,0.93548,175.763,0.005,upper,0.9831,87.181,1.409,0.775,319.08,0.9519,277.53,602208
64867,2,0.94355,175.763,0.0195,upper,0.9678,87.4,1.922,0.7851,319.14,0.9541,281.18,994517
64868,2,0.95161,175.763,-0.0343,upper,0.9279,87.974,1.713,0.7819,319.31,0.9598,280.09,843962
64869,2,0.95968,175.763,-0.0005,upper,0.8952,88.445,0.675,0.7775,319.45,0.9645,278.59,449115
64870,2,0.96774,175.763,-0.0015,upper,0.9399,87.802,1.86,0.7859,319.26,0.9581,281.5,617391
64871,2,0.97581,175.763,-0.0179,upper,0.9196,88.093,0.75,0.7935,319.34,0.961,284.26,171326
64872,2,0.98387,175.763,-0.009,upper,0.9733,87.321,0.207,0.7795,319.12,0.9533,279.13,286108
64873,2,0.99194,175.763,-0.0045,upper,0.9587,87.53,1.797,0.7878,319.18,0.9554,282.14,288561
64874,2,1.0,175.763,0.0157,upper,0.9714,87.349,1.167,0.767,319.13,0.9535,274.66,180097
64875,2,0.0,196.441,-0.019,upper,-3.0658,145.436,18.064,1.344,336.11,1.5074,493.96,570489
64876,2,0.00806,196.441,-0.0224,upper,-2.722,140.49,18.433,1.307,334.66,1.4624,479.3,197792
64877,2,0.01613,196.441,0.0073,upper,-2.4293,136.278,17.386,1.2762,333.43,1.4238,467.17,337624
64878,2,0.02419,196.441,0.0181,upper,-2.1651,132.477,17.611,1.2511,332.32,1.3888,457.19,361003
64879,2,0.03226,196.441,-0.0085,upper,-1.8872,128.478,16.509,1.2126,331.15,1.3516,442.35,899729
64880,2,0.04032,196.441,-0.0181,upper,-1.6765,125.447,16.14,1.2054,330.27,1.3232,439.14,483731
64881,2,0.04839,196.441,0.0092,upper,-1.5113,123.07,16.19,1.1792,329.57,1.3009,429.15,599236
64882,2,0.05645,196.441,-0.0167,upper,-1.332,120.491,14.47,1.1446,328.82,1.2766,416.06,638699
64883,2,0.06452,196.441,0.0012,upper,-1.1963,118.538,14.841,1.1283,328.25,1.2581,409.79,151686
64884,2,0.07258,196.441,0.0014,upper,-1.0401,116.29,15.005,1.1135,327.59,1.2367,404.03,891041
64885,2,0.08065,196.441,0.0074,upper,-0.9473,114.955,14.471,1.0803,327.2,1.2239,391.75,725385
64886,2,0.08871,196.441,0.004,upper,-0.8294,113.259,13.376,1.0722,326.7,1.2077,388.5,499929
64887,2,0.09677,196.441,-0.0218,upper,-0.7306,111.837,13.488,1.0581,326.29,1.1941,383.16,526132
64888,2,0.10484,196.441,0.0056,upper,-0.6479,110.647,14.301,1.0301,325.94,1.1826,372.81,523329
64889,2,0.1129,196.441,-0.0037,upper,-0.5976,109.924,13.635,1.0371,325.73,1.1757,375.23,638807
64890,2,0.12097,196.441,-0.0176,upper,-0.4933,108.423,14.008,1.0076,325.29,1.1612,364.3,245585
64891,2,0.12903,196.441,-0.0241,upper,-0.4427,107.694,11.885,1.0052,325.07,1.1541,363.33,204790
64892,2,0.1371,196.441,0.0075,upper,-0.3563,106.452,13.829,0.9706,324.71,1.1421,350.62,539676
64893,2,0.14516,196.441,-0.0008,upper,-0.3686,106.628,10.709,0.9858,324.76,1.1438,356.14,425606
64894,2,0.15323,196.441,-0.0147,upper,-0.3603,106.509,11.415,0.9861,324.73,1.1426,356.24,820945
64895,2,0.16129,196.441,0.0192,upper,-0.2928,105.537,11.866,0.9602,324.44,1.1332,346.73,624488
64896,2,0.16935,196.441,-0.0137,upper,-0.2193,104.48,11.402,0.931,324.13,1.1229,336.0,869757
64897,2,0.17742,196.441,-0.0123,upper,-0.2299,104.633,11.175,0.9278,324.18,1.1244,334.87,615491
64898,2,0.18548,196.441,-0.0197,upper,-0.1761,103.859,10.968,0.9235,323.95,1.1169,333.21,559285
64899,2,0.19355,196.441,0.0036,upper,-0.2019,104.23,9.355,0.9259,324.06,1.1205,334.15,653786
64900,2,0.20161,196.441,-0.0036,upper,-0.1258,103.135,9.676,0.8831,323.74,1.1098,318.54,235614
64901,2,0.20968,196.441,0.0344,upper,-0.1406,103.348,9.664,0.8873,323.8,1.1119,320.07,11614
64902,2,0.21774,196.441,-0.019,upper,-0.0693,102.322,9.626,0.8855,323.5,1.1019,319.27,867203
64903,2,0.22581,196.441,-0.0306,upper,-0.0737,102.386,9.447,0.8628,323.52,1.1025,311.11,21325
64904,2,0.23387,196.441,0.0049,upper,-0.0504,102.05,8.68,0.855,323.42,1.0992,308.24,515852
64905,2,0.24194,196.441,0.0154,upper,-0.0792,102.464,9.732,0.8781,323.55,1.1033,316.64,896959
64906,2,0.25,196.441,0.0165,upper,-0.0709,102.345,9.628,0.872,323.51,1.1021,314.4,411414
64907,2,0.25806,196.441,-0.0024,upper,-0.0411,101.917,10.036,0.8465,323.39,1.0979,305.16,370480
64908,2,0.26613,196.441,-0.012,upper,-0.0239,101.668,8.822,0.8327,323.31,1.0955,300.15,114292
64909,2,0.27419,196.441,-0.0309,upper,-0.065,102.26,7.715,0.8651,323.49,1.1013,311.92,291982
64910,2,0.28226,196.441,0.0026,upper,-0.0136,101.52,8.527,0.8106,323.27,1.094,292.16,40108
64911,2,0.29032,196.441,0.0356,upper,0.0044,101.262,7.161,0.7846,323.19,1.0915,282.76,827753
64912,2,0.29839,196.441,-0.0106,upper,0.0218,101.011,7.765,0.7768,323.12,1.089,279.9,614011
64913,2,0.30645,196.441,-0.0242,upper,-0.0102,101.472,7.091,0.8055,323.25,1.0936,290.33,196674
64914,2,0.31452,196.441,0.0073,upper,-0.0238,101.668,7.22,0.8292,323.31,1.0955,298.89,793244
64915,2,0.32258,196.441,0.0229,upper,-0.0104,101.475,7.065,0.8211,323.26,1.0936,295.94,931919
64916,2,0.33065,196.441,-0.017,upper,0.0605,100.455,6.711,0.7691,322.96,1.0836,277.07,888191
64917,2,0.33871,196.441,-0.0228,upper,-0.0197,101.608,6.513,0.8256,323.29,1.0949,297.57,344701
64918,2,0.34677,196.441,0.0057,upper,0.0222,101.005,7.321,0.7777,323.12,1.089,280.24,225725
64919,2,0.35484,196.441,0.0082,upper,0.033,100.85,6.598,0.7661,323.07,1.0875,276.03,518880
64920,2,0.3629,196.441,-0.0005,upper,0.0377,100.782,6.906,0.7791,323.05,1.0868,280.71,387077
64921,2,0.37097,196.441,0.0066,upper,-0.0533,102.092,5.516,0.8558,323.44,1.0996,308.53,403133
64922,2,0.37903,196.441,-0.0088,upper,0.0253,100.961,7.076,0.7799,323.11,1.0886,281.04,594074
64923,2,0.3871,196.441,-0.0268,upper,0.0211,101.022,6.891,0.7799,323.12,1.0892,281.03,391554
64924,2,0.39516,196.441,-0.0087,upper,-0.0142,101.529,4.661,0.8184,323.27,1.0941,294.98,7767
64925,2,0.40323,196.441,-0.0065,upper,0.0237,100.984,5.774,0.7737,323.11,1.0888,278.81,463075
64926,2,0.41129,196.441,-0.0026,upper,-0.0047,101.392,5.346,0.7981,323.23,1.0928,287.65,685352
64927,2,0.41935,196.441,-0.015,upper,0.0383,100.774,5.334,0.7884,323.05,1.0867,284.05,831185
64928,2,0.42742,196.441,0.0043,upper,0.0123,101.148,6.533,0.7771,323.16,1.0904,280.05,26449
64929,2,0.43548,196.441,-0.0073,upper,0.0271,100.935,5.494,0.7825,323.1,1.0883,281.98,185818
64930,2,0.44355,196.441,-0.0022,upper,0.029,100.907,5.106,0.7852,323.09,1.088,282.94,116700
64931,2,0.45161,196.441,-0.022,upper,0.0236,100.986,4.526,0.7774,323.11,1.0888,280.12,595884
64932,2,0.45968,196.441,-0.0306,upper,0.045,100.677,3.777,0.7902,323.02,1.0858,284.71,148103
64933,2,0.46774,196.441,-0.0037,upper,0.039,100.764,4.082,0.7779,323.05,1.0866,280.27,137638
64934,2,0.47581,196.441,-0.0086,upper,0.0176,101.072,5.084,0.7904,323.14,1.0896,284.82,326665
64935,2,0.48387,196.441,-0.018,upper,0.0534,100.556,4.665,0.7776,322.99,1.0846,280.13,10776
64936,2,0.49194,196.441,-0.0278,upper,-0.0347,101.825,5.106,0.839,323.36,1.097,302.44,528446
64937,2,0.5,196.441,-0.0142,upper,0.0265,100.944,4.586,0.7752,323.1,1.0884,279.33,999133
64938,2,0.50806,196.441,-0.0144,upper,0.0792,100.186,4.472,0.778,322.88,1.081,280.26,631953
64939,2,0.51613,196.441,-0.0142,upper,0.0633,100.414,5.438,0.781,322.95,1.0832,281.36,300817
64940,2,0.52419,196.441,-0.0256,upper,0.0453,100.673,3.555,0.7801,323.02,1.0857,281.05,80158
64941,2,0.53226,196.441,-0.0311,upper,0.051,100.591,5.176,0.7748,323.0,1.0849,279.15,752287
64942,2,0.54032,196.441,-0.0396,upper,0.0656,100.382,3.255,0.7821,322.94,1.0829,281.75,225597
64943,2,0.54839,196.441,-0.0135,upper,0.0703,100.314,3.175,0.7783,322.92,1.0822,280.35,909156
64944,2,0.55645,196.441,0.0118,upper,0.0806,100.165,3.303,0.7849,322.87,1.0808,282.75,35256
64945,2,0.56452,196.441,0.0464,upper,0.0847,100.107,3.568,0.7772,322.86,1.0802,279.96,988780
64946,2,0.57258,196.441,-0.0065,upper,0.0178,101.068,3.747,0.7764,323.14,1.0896,279.77,113308
64947,2,0.58065,196.441,0.0004,upper,0.118,99.627,3.6,0.7705,322.72,1.0755,277.48,831831
64948,2,0.58871,196.441,-0.0115,upper,0.1689,98.895,4.746,0.7857,322.5,1.0683,282.85,6337
64949,2,0.59677,196.441,0.0403,upper,0.2731,97.396,2.225,0.7907,322.06,1.0535,284.47,343528
64950,2,0.60484,196.441,0.0049,upper,0.2851,97.223,4.345,0.7755,322.01,1.0518,278.97,94893
64951,2,0.6129,196.441,0.005,upper,0.3552,96.215,3.35,0.7896,321.72,1.0419,283.92,889379
64952,2,0.62097,196.441,0.0152,upper,0.3971,95.612,2.765,0.7777,321.54,1.0359,279.56,346112
64953,2,0.62903,196.441,-0.0113,upper,0.526,93.756,3.685,0.7699,321.0,1.0175,276.51,437819
64954,2,0.6371,196.441,0.035,upper,0.5539,93.356,2.448,0.7681,320.88,1.0135,275.83,683367
64955,2,0.64516,196.441,0.0326,upper,0.6403,92.113,2.727,0.7838,320.52,1.0012,281.3,244396
64956,2,0.65323,196.441,0.0034,upper,0.7179,90.996,2.828,0.7811,320.19,0.99,280.18,875488
64957,2,0.66129,196.441,0.0153,upper,0.8212,89.51,2.792,0.7733,319.76,0.9752,277.22,100820
64958,2,0.66935,196.441,-0.0097,upper,0.8447,89.172,3.189,0.7862,319.66,0.9718,281.78,367264
64959,2,0.67742,196.441,0.0186,upper,0.8436,89.188,2.713,0.7869,319.66,0.972,282.04,604118
64960,2,0.68548,196.441,0.0246,upper,0.8239,89.47,1.685,0.7861,319.75,0.9748,281.8,398482
64961,2,0.69355,196.441,0.0116,upper,0.8767,88.711,1.845,0.7761,319.52,0.9672,278.12,259549
64962,2,0.70161,196.441,0.0311,upper,0.8622,88.919,2.695,0.7741,319.58,0.9693,277.42,699875
64963,2,0.70968,196.441,0.0162,upper,0.918,88.117,1.758,0.7902,319.35,0.9612,283.09,693951
64964,2,0.71774,196.441,0.0141,upper,0.8819,88.636,2.481,0.7909,319.5,0.9664,283.39,36139
64965,2,0.72581,196.441,-0.0036,upper,0.8916,88.496,1.838,0.7925,319.46,0.965,283.95,822658
64966,2,0.73387,196.441,-0.0102,upper,0.8337,89.33,2.118,0.7782,319.7,0.9734,278.95,53306
64967,2,0.74194,196.441,0.0062,upper,0.9701,87.366,1.835,0.7833,319.13,0.9537,280.51,112810
64968,2,0.75,196.441,0.0227,upper,0.8927,88.48,2.391,0.7774,319.46,0.9649,278.55,136749
64969,2,0.75806,196.441,0.0159,upper,0.9016,88.352,2.216,0.7852,319.42,0.9636,281.33,613980
64970,2,0.76613,196.441,0.0,upper,0.9238,88.034,2.678,0.7794,319.33,0.9604,279.21,838481
64971,2,0.77419,196.441,-0.0118,upper,0.9861,87.136,0.994,0.7829,319.06,0.9514,280.33,791427
64972,2,0.78226,196.441,-0.0154,upper,0.8745,88.743,2.625,0.771,319.53,0.9675,276.27,994460
64973,2,0.79032,196.441,-0.0055,upper,0.9023,88.342,2.733,0.7856,319.42,0.9635,281.45,319560
64974,2,0.79839,196.441,-0.0295,upper,0.8427,89.2,2.133,0.7866,319.67,0.9721,281.94,899225
64975,2,0.80645,196.441,-0.0027,upper,0.9632,87.466,1.787,0.7803,319.16,0.9547,279.47,222711
64976,2,0.81452,196.441,0.0075,upper,0.9112,88.215,1.308,0.7785,319.38,0.9622,278.89,39440
64977,2,0.82258,196.441,0.0323,upper,0.9547,87.589,2.355,0.7842,319.2,0.9559,280.85,22782
64978,2,0.83065,196.441,0.007,upper,0.9305,87.936,1.496,0.7766,319.3,0.9594,278.2,921743
64979,2,0.83871,196.441,0.0073,upper,0.8832,88.618,1.569,0.7774,319.5,0.9663,278.56,725031
64980,2,0.84677,196.441,-0.0042,upper,0.8773,88.702,1.218,0.7812,319.52,0.9671,279.92,432658
64981,2,0.85484,196.441,0.006,upper,0.8869,88.564,2.321,0.7743,319.48,0.9657,277.46,416399
64982,2,0.8629,196.441,0.0192,upper,0.9247,88.02,0.933,0.7919,319.32,0.9603,283.67,274414
64983,2,0.87097,196.441,0.002,upper,0.9091,88.245,-0.106,0.7764,319.39,0.9625,278.14,166613
64984,2,0.87903,196.441,-0.0119,upper,0.9064,88.284,0.702,0.7797,319.4,0.9629,279.36,895190
64985,2,0.8871,196.441,-0.0034,upper,0.8573,88.991,0.277,0.785,319.61,0.97,281.34,650226
64986,2,0.89516,196.441,0.0094,upper,0.9322,87.913,0.779,0.7787,319.29,0.9592,278.93,974389
64987,2,0.90323,196.441,0.0099,upper,0.9294,87.952,3.078,0.78,319.3,0.9596,279.39,17092
64988,2,0.91129,196.441,-0.0168,upper,0.8932,88.473,2.351,0.7797,319.45,0.9648,279.36,825486
64989,2,0.91935,196.441,0.009,upper,0.9339,87.888,0.673,0.7789,319.28,0.959,279.0,282307
64990,2,0.92742,196.441,0.0587,upper,0.9314,87.923,0.737,0.7864,319.29,0.9593,281.69,848284
64991,2,0.93548,196.441,-0.0035,upper,0.8946,88.454,0.846,0.775,319.45,0.9646,277.67,346248
64992,2,0.94355,196.441,0.0284,upper,0.9062,88.287,1.143,0.7893,319.4,0.9629,282.78,668516
64993,2,0.95161,196.441,0.0334,upper,0.9365,87.85,-1.05,0.7822,319.27,0.9586,280.17,916893
64994,2,0.95968,196.441,0.0052,upper,0.9369,87.845,0.256,0.778,319.27,0.9585,278.67,980175
64995,2,0.96774,196.441,0.0075,upper,0.9508,87.645,-0.524,0.7789,319.21,0.9565,278.99,869741
64996,2,0.97581,196.441,0.0083,upper,0.9632,87.467,0.714,0.7756,319.16,0.9547,277.77,743105
64997,2,0.98387,196.441,-0.0063,upper,0.9206,88.08,0.451,0.7859,319.34,0.9609,281.55,957511
64998,2,0.99194,196.441,-0.0059,upper,0.9228,88.047,0.973,0.7892,319.33,0.9605,282.71,301411
64999,2,1.0,196.441,0.0018,upper,0.9675,87.404,2.129,0.7765,319.14,0.9541,278.09,931607
65000,3,0.0,217.119,-0.0033,upper,-3.1071,146.031,18.239,1.3438,336.29,1.5128,494.02,360215
65001,3,0.00806,217.119,-0.0282,upper,-2.7916,141.492,17.2,1.3262,334.96,1.4716,486.57,201100
65002,3,0.01613,217.119,-0.0373,upper,-2.4347,136.356,17.332,1.2833,333.46,1.4246,469.77,738169
65003,3,0.02419,217.119,-0.0386,upper,-2.1889,132.819,17.628,1.2463,332.42,1.3919,455.52,438409
65004,3,0.03226,217.119,-0.0033,upper,-1.9205,128.958,17.365,1.2272,331.29,1.3561,447.79,825497
65005,3,0.04032,217.119,-0.006,upper,-1.7538,126.559,15.621,1.2016,330.59,1.3337,437.96,758329
65006,3,0.04839,217.119,-0.0197,upper,-1.5222,123.226,16.488,1.1636,329.62,1.3024,423.52,372469
65007,3,0.05645,217.119,0.013,upper,-1.4002,121.472,15.803,1.1662,329.1,1.2858,424.11,804810
65008,3,0.06452,217.119,0.0061,upper,-1.2714,119.618,15.312,1.1427,328.56,1.2683,415.23,348292
65009,3,0.07258,217.119,-0.0005,upper,-1.0399,116.287,16.038,1.0965,327.59,1.2366,397.84,482018
65010,3,0.08065,217.119,-0.0042,upper,-0.9508,115.006,14.846,1.0979,327.21,1.2244,398.13,537877
65011,3,0.08871,217.119,0.0209,upper,-0.7595,112.253,15.354,1.0477,326.41,1.1981,379.44,603607
65012,3,0.09677,217.119,0.0289,upper,-0.7601,112.262,14.542,1.0631,326.41,1.1981,385.02,181387
65013,3,0.10484,217.119,0.011,upper,-0.6421,110.564,12.557,1.0357,325.91,1.1818,374.83,240394
65014,3,0.1129,217.119,-0.0121,upper,-0.5505,109.245,13.144,1.0063,325.53,1.1691,363.97,938577
65015,3,0.12097,217.119,0.0009,upper,-0.4741,108.147,13.35,1.0019,325.21,1.1585,362.21,775013
65016,3,0.12903,217.119,0.001,upper,-0.4548,107.869,12.292,0.9953,325.13,1.1558,359.77,459739
65017,3,0.1371,217.119,0.0069,upper,-0.4325,107.548,12.444,0.9764,325.03,1.1527,352.9,44615
65018,3,0.14516,217.119,-0.0078,upper,-0.3361,106.161,11.072,0.9678,324.63,1.1393,349.56,413945
65019,3,0.15323,217.119,-0.0139,upper,-0.317,105.886,10.264,0.9545,324.55,1.1366,344.72,201503
65020,3,0.16129,217.119,-0.0199,upper,-0.2196,104.484,12.363,0.9246,324.14,1.123,333.7,655691
65021,3,0.16935,217.119,-0.0376,upper,-0.2289,104.619,12.617,0.9339,324.18,1.1243,337.08,901502
65022,3,0.17742,217.119,-0.0199,upper,-0.2422,104.809,10.652,0.9265,324.23,1.1261,334.44,872397
65023,3,0.18548,217.119,0.0102,upper,-0.2162,104.436,12.171,0.9318,324.12,1.1225,336.28,844379
65024,3,0.19355,217.119,-0.0036,upper,-0.1395,103.332,10.605,0.9037,323.8,1.1117,326.0,911419
65025,3,0.20161,217.119,0.0012,upper,-0.127,103.152,10.163,0.8979,323.75,1.11,323.88,834028
65026,3,0.20968,217.119,-0.0252,upper,-0.1397,103.335,8.621,0.8993,323.8,1.1118,324.4,268360
65027,3,0.21774,217.119,0.0048,upper,-0.0898,102.618,11.723,0.8856,323.59,1.1048,319.35,972016
65028,3,0.22581,217.119,-0.0172,upper,-0.0779,102.446,9.285,0.8743,323.54,1.1031,315.24,493789
65029,3,0.23387,217.119,0.0163,upper,-0.0731,102.377,9.39,0.8541,323.52,1.1024,307.96,234449
65030,3,0.24194,217.119,0.0656,upper,-0.0756,102.412,9.285,0.8657,323.53,1.1028,312.16,279952
65031,3,0.25,217.119,0.0181,upper,-0.0469,102.0,7.915,0.856,323.41,1.0987,308.6,264706
65032,3,0.25806,217.119,-0.0127,upper,0.0035,101.274,7.514,0.7851,323.2,1.0916,282.96,415573
65033,3,0.26613,217.119,-0.0129,upper,-0.0451,101.974,8.7,0.8461,323.4,1.0985,305.02,717153
