seq,session,level,module,msg_code,iter,elapsed_raw,resid_cont,resid_mom,resid_energy,cells_k,mem_mb,cpu_pct,gpu_util,node_id,rank,thread,queue_depth,retry,flag,checksum,note,free_text
20627,sess-A,TRACE,turb,1213,345,8.748,0.0013485314516138531,0.0006017972113300132,0.0003241374204797038,4068,27701,33.8,32.1,9,252,36,1,0,0,8ba5cf2e,,step 20627 hold
20628,sess-B,WARN,bc,1777,1106,59.473,0.0007286947091897936,0.0003448973328241033,2.286938144471773e-05,2884,23598,63.7,54.2,15,118,60,32,0,1,5e7c2342,skip,step 20628 hold
20629,sess-D,INFO,turb,1135,76,2.487,0.0010132908148033659,0.000553349548520248,7.137070042360387e-05,1719,24466,49.6,76.1,17,73,16,51,1,1,ace484ee,skip,step 20629 conv
20630,sess-A,INFO,post,4908,76,16.965,0.00029520161886953985,0.0002185041294111343,3.261297678628795e-05,2932,27256,74.2,53.3,44,117,13,35,0,0,34c7bd47,skip,step 20630 flux
20631,sess-B,DEBUG,turb,2875,2141,1.905,0.0007623568467736715,0.0002731487233874911,6.663646740217262e-05,3349,7002,61.6,78.3,47,203,34,52,0,0,895d330a,clamp,step 20631 flux
20632,sess-B,DEBUG,io,7025,389,1.157,0.00013252370817493664,0.0013663113482394163,0.00010334710793783266,2030,16679,57.9,24.7,25,184,7,34,3,0,1234b0c6,stall,step 20632 div
20633,sess-B,INFO,solver,1758,2438,18.376,0.00016456256402451583,4.629403520160282e-05,0.00019189138887648957,1622,18285,92.5,10.3,26,161,57,27,0,1,8dd737b9,retry,step 20633 div
20634,sess-A,DEBUG,alloc,1164,1517,36.416,0.0033542317217851525,0.00033375231834708967,7.411532653065793e-07,1959,27187,63.8,26.2,1,173,45,35,2,1,55222d1c,retry,step 20634 hold
20635,sess-B,INFO,io,9033,1505,2.045,0.0009135047843577462,0.000912058773776196,0.00018616387305099693,2496,28700,62.8,12.0,8,173,44,42,2,1,164a3d45,stall,step 20635 conv
20636,sess-C,INFO,bc,1115,2623,1.093,0.0005893095346497849,0.0011982474272150929,0.00017854288055073016,2186,27862,75.2,63.4,46,227,7,1,0,0,daf19ad8,stall,step 20636 div
20637,sess-B,INFO,mesh,6586,2895,9.543,0.0010932872806209747,0.0001273457999549545,0.00018099399031299484,3397,32391,77.9,96.0,7,238,20,36,2,0,ca3035bb,ok,step 20637 hold
20638,sess-D,INFO,alloc,1957,186,1.686,0.0023729996899816163,0.0003867359621865902,6.521403912656648e-05,2042,10952,38.5,97.4,24,66,61,33,3,1,f68e9a59,skip,step 20638 conv
20639,sess-D,WARN,bc,5250,1464,1.157,0.0016993271031942585,0.0007863042913069889,8.388283992033706e-05,2963,9183,64.1,36.6,11,236,12,1,0,1,ec12e8cb,clamp,step 20639 conv
20640,sess-D,INFO,solver,4245,899,18.437,0.0001760702412809534,7.019891275461853e-05,0.00013708123711735773,1752,23880,72.2,1.1,37,239,24,45,1,0,6f9b5834,retry,step 20640 flux
20641,sess-C,TRACE,alloc,4733,3510,5.82,0.0005494537941227594,0.0006241267647757352,7.868871040562013e-05,3305,3444,60.4,60.9,16,9,0,13,2,0,ef5666f7,stall,step 20641 div
20642,sess-B,INFO,solver,8837,1004,16.366,0.0008703350861659715,0.0005789133532194224,1.8388272100914633e-05,2945,20336,27.2,17.3,24,197,11,30,3,0,bb08859c,skip,step 20642 flux
20643,sess-A,INFO,post,8917,645,12.192,0.0005005798466522939,0.001006657968014992,7.170516237635076e-06,3432,20558,69.8,28.9,15,33,40,8,3,0,25fc452d,clamp,step 20643 conv
20644,sess-C,INFO,alloc,8501,3409,16.401,0.0004165609340969321,6.738830688146235e-05,0.00015380596662979275,2676,8918,42.2,32.0,10,249,48,6,0,0,7692d3c4,stall,step 20644 conv
20645,sess-A,INFO,io,1811,3093,4.809,0.004433959124127172,0.00023822690853004912,2.8379425031448348e-05,4043,8882,82.5,77.5,43,179,49,12,3,1,b215e183,,step 20645 hold
20646,sess-B,ERROR,post,7982,3985,2.036,0.003803222089285185,0.00023594645688611556,3.3562377245222035e-05,4040,13987,14.2,75.1,6,230,60,50,2,0,8f215acd,stall,step 20646 conv
20647,sess-D,INFO,solver,6869,3818,8.098,0.0004084951260050956,0.0012592150946834312,8.149990686466079e-05,1498,17782,71.5,50.2,15,231,26,28,2,1,316458aa,retry,step 20647 conv
20648,sess-A,INFO,io,1919,337,1.557,0.0004219872634380534,0.0022222155045523947,2.783778384275433e-05,1543,28688,50.6,47.1,4,118,3,42,0,0,c3099a93,stall,step 20648 flux
20649,sess-C,INFO,io,5835,4207,3.434,0.0017874681644579533,5.186787066773963e-05,2.0920080610913237e-06,1613,2629,36.7,94.2,9,148,62,31,0,0,db2d8bb4,clamp,step 20649 hold
20650,sess-D,INFO,turb,4633,2444,22.689,0.001339066071537364,0.0008684246605141614,0.00014147154596528015,861,24854,19.4,27.2,35,88,20,14,0,0,ea2b5d4a,ok,step 20650 conv
20651,sess-C,INFO,post,8889,777,21.22,0.00018474495760180352,0.00024290321601898505,8.16470051605836e-05,2322,17131,53.3,28.5,23,184,15,40,3,1,bec6fae8,retry,step 20651 conv
20652,sess-D,ERROR,post,1320,723,18.784,0.00044457273207109527,0.0012917709763032776,8.277160504317902e-05,3144,26952,95.3,27.8,21,143,55,7,1,1,5c77f234,retry,step 20652 div
20653,sess-C,WARN,post,8740,3714,9.398,0.00021856047559504107,0.0006775367502385649,3.450108437750591e-05,3273,18861,25.0,49.6,24,177,41,10,3,1,98ef1062,retry,step 20653 hold
20654,sess-A,TRACE,turb,7554,2972,5.963,0.00021592129960812165,0.0023968863290540036,9.559754310416529e-05,3106,1207,70.9,86.3,10,165,56,29,2,0,3e4df320,retry,step 20654 flux
20655,sess-C,DEBUG,bc,5349,4006,9.074,0.001617374775750283,0.0010169977181458021,3.332837177153594e-05,967,1375,58.7,2.1,26,49,4,17,2,0,1af7ded4,skip,step 20655 hold
20656,sess-A,WARN,io,3363,837,1.141,0.0002733713350688594,0.0008202121869405317,1.8180715401052328e-05,1269,30596,33.5,3.5,25,146,44,51,1,0,fb04d3b7,clamp,step 20656 hold
20657,sess-C,DEBUG,mesh,3797,3039,17.753,7.073393515033434e-05,0.00037938636862864237,1.511113836225059e-05,3650,23213,13.5,78.0,24,5,55,52,3,1,9512b7dd,clamp,step 20657 conv
20658,sess-D,DEBUG,solver,6797,2950,27.673,0.00106278677379557,0.0007527400490945294,8.835931944338408e-05,2356,14933,19.6,85.3,18,117,32,0,1,0,1017faad,retry,step 20658 hold
20659,sess-C,INFO,alloc,2928,4076,17.901,0.0012282734553553806,0.0036335729049628246,8.356344232481518e-05,1851,27241,17.8,18.4,12,134,23,51,1,1,da3b9929,skip,step 20659 hold
20660,sess-A,INFO,bc,4424,3295,0.586,0.002709255497422241,0.002668345881147635,0.0003463550076879132,1502,23892,82.6,92.3,27,140,22,5,2,1,9fcb3090,retry,step 20660 hold
20661,sess-A,DEBUG,solver,7136,289,4.688,0.0003023431249294213,1.8002794122449692e-05,1.0637196417834767e-05,2623,1585,56.3,66.9,43,24,22,20,1,1,6265b413,,step 20661 conv
20662,sess-B,INFO,chem,2640,4269,12.698,0.0002535844158400884,0.0005298260400917307,7.919269679602147e-05,2533,28159,97.1,75.6,1,75,24,0,1,0,c8fbee3f,skip,step 20662 div
20663,sess-B,DEBUG,alloc,5279,2342,3.635,0.000282333621003673,0.0010484325979142912,8.158964327410309e-05,3993,22679,95.6,1.5,35,210,36,21,1,0,a959fdb4,ok,step 20663 conv
20664,sess-A,DEBUG,solver,4802,2476,0.126,0.002584265007588831,0.00040483937244140415,0.00010431713033268488,3680,24132,27.4,36.1,17,157,31,35,2,0,94f0e238,stall,step 20664 hold
20665,sess-A,WARN,solver,6160,565,2.235,0.0007017868641454972,0.00022773826187453533,2.249794749465433e-05,2701,19959,41.7,4.2,47,55,12,37,2,1,b7043a47,clamp,step 20665 conv
20666,sess-C,INFO,io,4496,3877,0.934,0.0014421923678004393,3.392366644061567e-05,3.960941251453301e-05,1565,7646,18.2,3.3,38,198,42,7,0,0,a13064da,retry,step 20666 div
20667,sess-B,WARN,alloc,8867,2460,1.641,0.0014615637603068242,0.0005121279996155354,9.737398189832795e-05,2281,9841,44.0,68.2,23,217,25,14,1,0,f8719f14,retry,step 20667 div
20668,sess-C,INFO,solver,3969,2557,15.683,0.0036924585546410423,0.00044885940540161166,0.00010163948745174953,2489,7822,20.1,73.9,1,79,38,43,2,1,c03a894f,retry,step 20668 hold
20669,sess-C,INFO,chem,3294,631,13.628,0.0003399902613523007,0.0003698632385606122,0.00020325381703076355,1883,22057,44.4,13.7,33,171,57,26,2,1,16a5a0ad,stall,step 20669 hold
20670,sess-C,INFO,io,7277,4060,5.899,0.00019515730837985553,9.441788284242865e-05,0.0004656229518810884,3958,30738,62.7,20.0,32,178,38,22,2,1,a7f0733b,retry,step 20670 div
20671,sess-B,INFO,turb,4577,664,23.007,0.0002538300251983292,0.0002969238787092111,0.00010293585202190934,1322,30774,35.7,79.0,18,89,13,43,2,1,7afd9954,ok,step 20671 div
20672,sess-D,WARN,mesh,6683,4653,13.794,5.65522983579051e-05,0.0001400817252143577,4.709922679614125e-05,3184,2743,44.5,68.7,40,52,34,33,2,0,f1f6d71c,retry,step 20672 hold
20673,sess-A,DEBUG,post,9007,3517,3.636,0.0013569140249785811,0.0005478306525325968,7.618263857962728e-05,1754,30948,66.4,63.9,20,197,42,33,2,0,4dc882dc,retry,step 20673 flux
20674,sess-D,INFO,alloc,1718,1475,3.156,0.0014556003803227215,0.000507486423503806,4.348054074726976e-05,3415,19717,19.0,96.9,39,225,59,19,0,0,8de9e06d,clamp,step 20674 div
20675,sess-A,INFO,io,2008,832,23.235,0.0027939991438238384,0.00040053953639698824,4.682792631139426e-05,1198,31650,78.2,60.9,45,13,5,41,2,0,dbbac4d1,stall,step 20675 flux
20676,sess-A,ERROR,mesh,5184,4069,24.659,0.0006656118990592308,0.000950368484491134,0.00014478428654268012,1247,13015,71.3,30.0,13,177,8,14,1,0,7a1f5c8c,retry,step 20676 div
20677,sess-A,DEBUG,mesh,4505,134,4.85,0.000583779777104389,0.0007426835910437108,4.921644924455526e-07,844,1145,94.3,0.1,4,112,24,58,0,1,4f311da4,skip,step 20677 hold
20678,sess-C,INFO,post,3383,2704,4.479,0.00044948399652042285,0.001289994603395357,2.022834931057759e-05,1822,13045,97.8,4.3,21,100,49,34,0,1,2ebaa49c,retry,step 20678 hold
20679,sess-C,WARN,turb,8293,4994,3.27,0.0004103478593236687,0.0008885323850906583,8.609691773484848e-05,2050,25617,33.6,96.1,26,249,27,33,1,1,2c0a635b,retry,step 20679 conv
20680,sess-A,INFO,mesh,9029,4498,13.515,0.001918293932813346,0.00036504656091789904,1.0942316295933307e-05,3970,18967,62.3,71.6,3,238,5,7,2,1,7f223bb1,clamp,step 20680 hold
20681,sess-B,TRACE,post,9466,1749,2.165,0.0004126059273924918,0.002577465216137979,0.0001260712457832528,4051,7343,24.5,16.5,1,117,49,34,3,0,2af16c59,stall,step 20681 div
20682,sess-A,INFO,alloc,9334,2747,1.926,0.00209296884251956,0.0013004494159366026,0.00015613103391588757,3166,3763,85.1,44.1,29,39,50,42,3,1,ebf7a20e,skip,step 20682 hold
20683,sess-D,WARN,chem,5118,4277,12.976,0.00040376264257818185,0.0037411305908047606,4.0711228738321954e-05,1065,29354,61.8,53.5,47,93,50,13,3,1,4b952fcb,stall,step 20683 div
20684,sess-C,INFO,alloc,1789,4335,8.846,0.0002091670444536184,0.0003282776180417451,9.38686358829428e-05,3921,24679,38.4,49.9,24,37,42,26,3,0,9479ee01,stall,step 20684 conv
20685,sess-D,INFO,mesh,1547,4568,2.709,4.909096225377263e-05,0.001069238457945414,7.11556871319613e-05,2138,24036,43.6,15.2,12,66,4,7,3,0,48a4972d,stall,step 20685 hold
20686,sess-C,DEBUG,solver,9440,3785,14.696,6.391701342158042e-05,0.00046558564117785107,2.338983404734263e-05,3630,22591,79.3,86.9,31,219,14,45,1,0,df6cf56b,,step 20686 hold
20687,sess-B,DEBUG,solver,8964,4919,5.775,1.5692437572141347e-05,0.001960211727965405,0.00013750966648559912,1765,8937,16.5,36.1,12,159,32,50,0,0,73818ef2,retry,step 20687 div
20688,sess-C,DEBUG,bc,8346,2495,1.741,0.0006544929721053419,0.0013763886819153528,5.1597763808938326e-05,2686,24943,52.1,90.7,31,43,20,16,2,0,4587a9ca,clamp,step 20688 conv
20689,sess-D,INFO,solver,6277,3036,12.607,6.589955384344478e-05,0.0015142491971643394,9.825541060970502e-05,1377,1737,19.5,59.8,41,59,20,34,0,1,70b31e3a,,step 20689 hold
20690,sess-D,DEBUG,turb,9006,2883,6.237,0.0002758396836012545,6.0050771483864134e-05,0.0003494928611486034,1723,16563,25.0,30.9,8,100,43,22,2,1,c46caf8a,ok,step 20690 hold
20691,sess-A,INFO,alloc,4348,2927,7.785,0.0014744909438058299,0.0002052511205655582,0.00015425213151501108,1690,19584,68.3,41.2,3,167,29,2,2,1,0a7df3f5,retry,step 20691 flux
20692,sess-C,INFO,chem,1229,2769,15.08,0.0006357613725665442,0.000417839160942651,9.014047640664283e-05,3698,11766,83.6,4.7,31,200,31,40,1,1,93137a96,skip,step 20692 conv
20693,sess-C,INFO,chem,5273,4106,9.347,0.0011490770077030512,0.0015554583007198303,0.0005128639189989776,3040,7205,89.2,29.4,12,91,52,45,2,1,f5e9ccf8,stall,step 20693 div
20694,sess-D,INFO,chem,7209,2699,9.522,6.78152174534635e-05,0.0029308814566479462,9.646286605007031e-05,1790,18874,14.7,56.2,37,76,3,30,0,1,49127c30,stall,step 20694 hold
20695,sess-D,INFO,turb,6839,4045,15.63,0.0005871498730771247,0.0035387866985768608,8.37834340637622e-05,2605,10078,41.6,47.6,47,127,39,9,1,1,fec168d6,stall,step 20695 hold
20696,sess-A,ERROR,post,6899,4138,2.033,0.0022031788808930244,0.00039442875551352755,9.287488613330541e-05,2795,8954,19.9,97.5,3,251,47,36,1,1,6de9e5e0,ok,step 20696 div
20697,sess-C,ERROR,alloc,8395,2810,15.877,0.00034343114757436007,0.0031592914935931844,0.00010684554842216983,3187,25236,41.9,79.0,35,97,17,3,0,0,da7af2ad,skip,step 20697 hold
20698,sess-A,DEBUG,turb,3475,4242,11.43,0.0032829021469021336,0.0008753395423432879,5.895019187610001e-06,3534,31923,13.0,57.5,14,228,17,52,1,0,2664768d,stall,step 20698 flux
20699,sess-A,WARN,mesh,1569,4113,12.533,0.0004026118569642094,0.0015136370175223262,8.698303134564605e-05,3515,18449,57.5,50.8,7,184,46,29,2,0,1d0915e4,stall,step 20699 hold
20700,sess-D,DEBUG,chem,1501,1479,5.399,0.0031015092968849616,0.001388006793110768,7.952612897632273e-06,1233,14967,19.5,45.4,39,199,30,30,3,1,83f619ad,ok,step 20700 div
20701,sess-D,TRACE,chem,3828,3125,7.306,3.491368857517201e-05,0.0007190072045616719,0.00019374353491238716,3465,27687,15.7,16.9,21,139,0,44,0,1,69176e77,,step 20701 hold
20702,sess-B,INFO,mesh,3568,1495,16.44,0.0011571010677497522,0.00014135975418516885,5.4425643915321543e-05,873,15491,62.8,71.2,35,188,41,5,1,1,d7c8b310,clamp,step 20702 conv
20703,sess-B,WARN,mesh,5514,779,16.655,0.0006527746612103399,0.0010661449350523068,0.00013376160126173307,1804,3878,56.2,38.7,33,1,18,46,1,0,15590d82,,step 20703 hold
20704,sess-B,WARN,io,5365,477,6.054,0.0009172123837827129,0.005128053216062659,0.0003044269703989558,2285,11570,30.9,88.6,43,76,26,17,1,0,0f971643,retry,step 20704 flux
20705,sess-B,INFO,mesh,2269,1809,0.831,5.1979083430012985e-05,0.000714418572903351,2.0014273346057918e-05,2560,29090,40.3,84.4,18,4,59,16,1,0,c5b4b105,clamp,step 20705 hold
20706,sess-B,INFO,bc,8574,3441,6.576,0.0006722371974221935,0.00697198812455852,0.00010671243790335972,3198,29454,84.4,24.3,5,93,32,9,0,0,282e5ed9,ok,step 20706 conv
20707,sess-D,DEBUG,post,1659,273,1.981,0.0014207207345357752,8.258597934276217e-05,0.0004359435720947524,3592,16379,98.8,7.6,2,127,40,5,0,0,95906359,ok,step 20707 div
20708,sess-B,WARN,bc,9521,3698,3.535,0.0018493726176607413,0.002057368275066398,1.5135529792275722e-05,2297,1540,69.8,30.5,45,193,26,11,0,1,380d89ec,clamp,step 20708 conv
20709,sess-C,DEBUG,alloc,2843,1260,16.618,0.0003651930559806515,0.0017489238369293233,4.786883493058598e-05,3588,26792,53.0,28.3,27,49,17,47,3,0,aa07859c,clamp,step 20709 hold
20710,sess-D,INFO,alloc,6183,2167,11.576,0.000984109609943578,0.0018003924025999667,5.622539689284399e-07,1488,31867,99.0,99.8,16,125,43,25,1,1,7eb10acc,retry,step 20710 hold
20711,sess-A,INFO,solver,8254,2111,1.713,0.0007746950239199756,0.0006403859711443396,1.2680929295261067e-05,4194,15887,22.0,90.2,38,209,41,7,0,0,e2af15e1,retry,step 20711 div
20712,sess-D,INFO,solver,3931,4927,6.83,0.00046755855493721003,0.0005316918961181517,0.00010493645062132988,3909,10809,91.2,5.0,39,16,50,3,1,1,ff1acad7,clamp,step 20712 conv
20713,sess-D,INFO,bc,7615,2514,2.837,0.0005828665096001001,0.00045136547238721817,9.652262540082932e-05,910,2212,82.6,68.6,17,243,27,37,0,0,cdd74986,stall,step 20713 conv
20714,sess-D,TRACE,solver,5788,524,3.162,0.0003388359000213658,0.0002449638608786289,8.244624987510438e-05,3529,25148,77.1,79.9,17,45,3,10,3,1,294039f0,clamp,step 20714 flux
20715,sess-A,DEBUG,io,7375,848,16.795,0.0013687433457381074,0.0021566572429328524,5.533705809467683e-05,2657,20628,51.8,17.2,11,63,52,63,3,1,10a654e6,retry,step 20715 conv
20716,sess-A,DEBUG,alloc,3324,1323,29.136,0.0006327563434516085,0.0001861724565388813,3.5958388657784413e-06,1167,21699,76.8,87.5,24,123,54,54,1,1,2b4d40d9,retry,step 20716 div
20717,sess-D,WARN,io,3464,1502,9.201,0.00012785036448270158,0.0037585801234227226,0.00044811916563164726,1593,13356,52.9,56.2,45,55,49,14,3,0,5c8350a6,skip,step 20717 div
20718,sess-C,DEBUG,post,7531,1147,23.701,0.0013838275401815453,0.0006286901107045308,7.936176218799478e-05,3824,4907,17.6,54.4,11,17,28,11,0,0,5ff95060,skip,step 20718 flux
20719,sess-C,WARN,chem,7400,3952,43.603,0.0006369821716397259,0.000949146248191062,2.7127644660966183e-05,3218,19211,95.9,3.7,21,141,7,45,1,0,adc64e5d,ok,step 20719 conv
20720,sess-B,ERROR,io,5660,2730,6.539,0.0031221736398450157,0.001075829683810291,0.0004452431681042351,1455,2689,51.5,49.5,30,81,22,40,2,0,f71561db,skip,step 20720 div
20721,sess-C,DEBUG,post,9810,3730,15.089,0.0003478208224728496,0.0006091082355210928,5.551576412567113e-05,3996,4048,58.1,3.6,25,45,53,6,2,0,cd4685e9,retry,step 20721 conv
20722,sess-B,WARN,bc,6843,3460,12.93,0.0016016367386093812,8.586519044819234e-05,3.47653535772342e-06,3625,16154,39.9,37.5,13,107,20,55,1,0,362cf628,,step 20722 div
20723,sess-D,INFO,chem,7369,945,0.102,0.00047173860648765293,0.0003324131407568403,0.0001461120577087381,2250,31254,82.5,56.1,35,70,12,39,1,1,10293891,clamp,step 20723 hold
20724,sess-C,INFO,post,2911,4768,14.537,0.00011518980664150306,0.0005038148680686084,0.0001279976184434674,3329,17781,46.7,10.7,27,249,11,6,1,0,33937d21,retry,step 20724 div
20725,sess-B,ERROR,alloc,1864,1441,2.582,0.0007017968251299692,0.00014636717834188407,6.943621672853732e-05,1292,2079,75.0,81.4,38,8,39,51,0,0,71f90306,retry,step 20725 flux
20726,sess-D,TRACE,post,2431,1463,1.586,0.0021985155870112905,0.00034639981305734855,5.181331823822252e-05,2947,24510,20.4,74.7,31,227,23,29,0,0,22d3f512,ok,step 20726 hold
20727,sess-B,INFO,turb,7033,2850,45.489,0.0003455687093135595,0.00019682846831815768,7.951864659195773e-05,3639,22689,92.2,77.7,11,217,58,60,3,1,86d7fef3,ok,step 20727 hold
20728,sess-C,INFO,bc,9548,4114,0.561,0.0003090156918877821,0.0026071067872615247,1.5239286252608625e-05,2050,17969,50.5,44.1,16,146,52,38,0,1,813cc9ba,stall,step 20728 conv
20729,sess-C,INFO,chem,5169,1364,4.12,0.0014797387301457546,0.0003020945104329029,0.00013294545017083394,1578,12837,38.0,75.1,36,182,20,15,0,0,8a92a95f,,step 20729 conv
20730,sess-A,INFO,chem,2882,4116,2.402,0.0021002144459758517,0.0011430443224582456,2.2241429213902094e-05,3289,28473,22.2,30.7,23,4,45,48,1,1,2f0db9aa,,step 20730 conv
20731,sess-B,INFO,alloc,6675,4889,47.943,0.0008948690617677187,0.0030324828877109594,2.5638715240137927e-05,1605,22577,57.4,12.4,31,90,36,15,3,0,be39a401,clamp,step 20731 conv
20732,sess-B,ERROR,solver,9956,4799,23.6,0.0004989183661866845,0.0003383446638378909,2.965138827825423e-05,1623,13220,77.8,92.6,25,107,50,39,3,1,aaeaf2c4,ok,step 20732 div
20733,sess-D,WARN,turb,7249,1363,6.916,0.0012639060942432737,0.00030949981515139313,0.00021388150876626763,3127,29852,61.1,6.7,7,227,23,56,0,0,66c6fe3f,skip,step 20733 hold
20734,sess-D,ERROR,solver,5919,4119,3.305,0.0003299878273012285,0.0008408932570394412,4.6605874366941594e-05,3716,31912,56.8,55.9,20,75,46,15,3,1,850aa24e,skip,step 20734 div
20735,sess-A,INFO,solver,6547,2454,25.228,0.0006977991879821134,0.0005150304761806226,0.0001537721921839187,2515,16083,12.6,58.5,44,152,45,59,1,0,0ec1f6df,,step 20735 conv
20736,sess-A,WARN,alloc,9514,3313,15.459,0.0006915291893147278,0.00020385081862051778,0.00032892795311875397,3451,4697,82.9,8.4,1,64,17,52,3,1,6d5689ee,clamp,step 20736 hold
20737,sess-C,TRACE,chem,2130,4267,0.322,0.0011921045489032345,0.00748795311111432,1.397411569983508e-05,1429,9646,62.9,89.4,17,167,41,22,3,1,af4d98ca,skip,step 20737 div
20738,sess-A,INFO,chem,7616,2061,8.704,0.0012230839784775174,0.0010969033871943274,0.00011378201907229163,3968,16333,74.8,6.4,9,18,63,20,0,1,ea221432,stall,step 20738 flux
20739,sess-C,INFO,post,8921,986,4.784,0.00021282969029092825,0.0013587819294896613,0.0002684529715184487,1813,25857,69.1,86.6,15,47,38,54,0,0,24a37def,skip,step 20739 conv
20740,sess-A,WARN,solver,7665,427,4.712,0.00030328967935563077,0.00020656776549668132,2.176485785656681e-06,2935,11596,67.0,96.1,31,182,29,15,3,1,329416f6,clamp,step 20740 flux
20741,sess-C,DEBUG,bc,9926,3384,5.725,0.0013582404480414244,0.002791227368994221,2.2275358199860736e-05,940,5085,78.0,72.7,39,21,24,42,3,1,fe3f63dc,clamp,step 20741 hold
20742,sess-A,INFO,io,7724,648,18.185,0.002838089356647255,0.0002260270268869597,0.0005384579952387642,3375,31948,13.0,30.0,19,247,58,1,1,0,08d55eb2,stall,step 20742 flux
20743,sess-C,WARN,bc,6527,3982,3.138,0.0005274771114540185,0.0018453745020034667,1.0285169757295383e-05,4173,30256,68.0,92.6,2,4,3,58,1,1,261c332f,,step 20743 div
20744,sess-D,WARN,chem,8892,1877,0.727,0.002456191409999207,0.004667460150667521,8.560531325089491e-05,4052,16362,31.5,29.3,20,227,18,10,3,0,ebc4e1e9,,step 20744 div
20745,sess-A,INFO,solver,5618,4927,5.777,0.0004683061536767041,0.0006340821818148031,8.561627349601291e-05,925,28888,81.3,38.2,17,186,41,17,2,1,4717adc1,clamp,step 20745 hold
20746,sess-D,INFO,io,3839,4523,16.399,0.0006359505649222625,0.001122345307245799,2.0710254088273903e-05,3156,24873,24.9,65.4,7,41,60,12,3,0,4c2589f1,retry,step 20746 hold
20747,sess-B,TRACE,io,7064,3532,12.946,9.973095868977805e-06,0.002171472080469181,2.984785341926067e-05,2854,21841,84.0,20.0,41,22,17,6,2,1,dd41cd13,ok,step 20747 hold
20748,sess-D,DEBUG,io,8655,3041,12.522,0.00013697674003832337,0.0037494513609230827,3.18827793310428e-06,2088,568,50.1,46.4,44,211,32,1,1,1,ee5460e4,ok,step 20748 div
