time,pitot_p1,pitot_p2,pitot_p3,pitot_p4,static_p,temp_t1,vib_acc_x,vib_acc_y,vib_acc_z
1.937,110.517,107.837,119.498,111.521,99.0606,300.419,2.18738,-1.61541,-0.952612
1.9375,109.327,107.338,118.709,111.575,99.1134,300.382,2.83814,-1.95713,-1.37906
1.938,108.307,106.095,116.859,nan,99.2087,300.508,2.97741,-1.22012,0.581219
1.9385,106.92,105.872,116.81,112.501,99.2442,300.28,1.62422,-2.29229,-0.454641
1.939,105.328,105.096,115.894,112.854,99.1041,300.319,0.46528,0.398024,-0.437059
1.9395,104.461,104.971,116.094,112.259,99.1605,300.263,0.228041,-0.741151,-0.952572
1.94,104.341,104.93,114.929,113.07,99.0189,300.34,0.303466,0.206754,-1.5186
1.9405,104.453,105.124,115.05,111.141,99.0141,300.235,-0.925157,0.0233652,-0.962816
1.941,104.271,105.299,115.474,nan,99.1698,300.33,-2.2619,0.667138,-0.498215
1.941,104.529,106.363,115.424,nan,99.0578,300.219,-1.40334,0.640901,0.21165
1.942,105.647,107.486,114.675,111.194,99.0838,300.342,-1.59962,1.5416,-0.151346
1.9425,105.868,109.115,115.301,113.043,99.1112,300.293,-1.76508,3.08031,1.17483
1.943,107.349,109.367,115.436,113.357,99.2088,300.293,-2.0506,4.07912,0.625335
1.9435,108.723,111.279,115.249,nan,99.1434,300.295,-2.75806,0.465864,-0.0327357
1.944,109.838,112.222,114.406,112.774,99.1663,300.343,-0.936809,-0.238898,1.47612
1.9445,110.503,113.456,114.089,nan,99.2947,300.202,-1.19262,-0.547867,0.832699
1.945,111.051,114.438,112.314,nan,99.2926,300.242,-0.475992,1.72591,0.339715
1.9455,110.944,114.462,111.155,114.632,99.2399,300.252,0.652818,0.867686,1.48517
1.946,111.274,114.536,110.538,115.036,99.2856,300.203,-0.112531,0.807778,1.05889
1.9465,111.563,114.15,108.428,114.776,99.3081,300.235,2.82486,0.0273482,1.65844
1.947,110.603,114.4,106.686,114.791,99.4379,300.216,0.653452,0.630293,1.26241
1.9475,110.863,114.251,106.771,113.704,99.3148,300.247,2.21646,-1.73961,1.35074
1.948,111.383,113.772,104.881,112.404,99.3133,300.276,4.07586,-1.71003,0.422325
1.9485,112.554,114.579,104.692,111.923,99.2451,300.202,2.69787,-3.32839,-0.324889
1.949,112.898,114.553,104.997,110.355,99.2753,300.374,2.94992,-2.47932,0.794564
1.9495,114.22,114.529,105.46,109.344,99.345,300.266,1.67297,-2.71795,-1.83169
1.95,115.298,116.052,105.938,109.66,99.383,300.221,-0.739386,-2.18272,0.0284872
1.9505,115.852,117.196,106.687,108.873,99.2106,300.234,0.0368028,0.716502,-0.341979
1.951,117.336,118.048,107.319,107.87,99.323,300.291,0.644481,-1.75583,-0.960937
1.9515,118.097,118.685,107.92,108.169,99.2952,300.212,0.0768938,-0.24817,-1.16762
1.952,120.088,119.159,108.257,nan,99.1813,300.252,-1.46562,-1.02531,-1.63337
1.9525,120.595,119.673,108.48,107.663,99.2952,300.228,-1.72659,0.0429313,-1.44629
1.953,120.857,119.529,108.538,106.432,99.1918,300.324,-3.91344,3.21509,-1.19351
1.9535,120.814,118.135,109.667,108.088,99.2207,300.23,-4.27525,1.67071,-2.10884
1.954,120.289,117.751,108.919,106.909,99.072,300.241,-2.38697,2.81283,-0.141884
1.9545,119.444,116.991,108.414,108.221,99.1193,300.201,-1.35173,3.54224,-1.12746
1.9545,118.53,115.685,108.564,107.876,99.0417,300.328,-1.66972,1.74787,-0.372826
1.9555,117.893,114.733,108.192,109.008,98.9099,300.221,-0.581307,-0.0376939,-0.502402
1.956,116.058,113.562,108.321,107.414,98.9636,300.249,-1.28742,0.665458,0.0277916
1.9565,115.083,112.154,108.548,107.075,98.8276,300.271,-2.09266,2.54045,1.34291
1.957,114.861,111.101,109.367,105.426,98.9436,300.319,-1.30775,0.0526191,-0.767429
1.9575,114.924,111.323,110.167,nan,98.7202,300.339,0.214353,-0.364224,0.950009
1.958,114.352,110.017,110.776,104.936,98.7014,300.27,1.88557,-0.0298758,1.5948
1.9585,114.164,110.204,112.794,104.619,98.5743,300.426,2.31574,0.0892235,1.27775
1.959,114.703,111.07,114.391,nan,98.5335,300.408,2.42288,-0.66681,1.88175
1.9595,114.509,110.634,115.552,104.662,98.4607,300.297,3.86724,-2.21428,0.710698
1.96,113.676,110.677,116.678,105.023,98.4987,300.386,0.547931,-1.98759,2.88427
1.9605,113.864,110.365,117.854,104.194,98.4242,300.36,1.24128,-0.414019,1.78722
1.961,112.963,110.554,118.419,nan,98.2905,300.397,0.21396,-0.335048,1.29193
1.9615,113.006,110.709,118.311,107.857,98.3031,300.381,1.10755,-0.862402,0.233991
1.962,111.891,108.983,118.743,108.278,98.1822,300.381,0.913331,0.145587,-0.312324
1.9625,111.015,107.874,118.181,108.072,98.0152,300.46,-0.163591,-0.778264,-0.293723
1.963,110.333,107.421,117.486,109.545,98.1012,300.62,-1.04992,-1.4027,-0.532685
1.9635,107.795,106.725,117.583,110.665,98.0519,300.474,-2.25821,-1.01137,0.18387
1.964,106.746,105.274,116.935,110.368,97.943,300.456,-3.95725,1.80157,0.111112
1.9645,105.5,104.181,116.677,111.061,97.9641,300.569,-0.801205,2.24423,-0.36992
1.965,103.713,104.307,115.871,nan,97.8438,300.541,-0.746596,2.20109,0.268485
1.9655,104.172,103.904,116.032,112.555,98.1135,300.488,-0.810437,1.78907,-1.66009
1.966,104.178,104.975,115.956,110.511,97.8902,300.53,-3.30518,1.86492,-0.83235
1.9665,104.942,105.258,116.365,111.696,97.9581,300.697,-0.895419,1.05636,-1.26146
1.967,105.116,106.536,116.126,110.969,97.8021,300.649,-1.77697,1.54593,-0.819739
1.9675,105.758,107.531,117.168,nan,97.8023,300.628,-0.36613,0.701743,-1.54687
1.968,107.455,109.037,116.749,111.337,97.8308,300.71,1.67218,0.825959,-0.649778
1.9685,108.055,109.102,116.28,nan,97.7885,300.776,3.26679,0.738684,-0.732631
1.969,108.447,111.015,116.875,112.674,97.9667,300.686,1.80625,1.07877,0.102015
1.9695,109.041,111.743,115.79,112.109,97.9603,300.644,1.7447,-0.0867091,0.0274136
1.97,109.536,112.31,115.983,112.938,97.7776,300.671,0.3206,-0.665007,0.570047
1.9705,110.087,111.921,113.978,113.795,97.8245,300.794,1.51107,-0.848568,0.463893
1.971,110.255,113.083,113.195,113.989,98.0283,300.778,2.95468,-3.09811,0.874079
1.9715,108.946,112.265,111.039,nan,97.8542,300.823,1.88027,-2.3275,0.587014
1.972,109.831,112.621,110.413,nan,97.9054,300.835,3.07116,-3.13584,1.31694
1.9725,109.341,112.237,109.474,116.072,98.0121,300.702,1.60604,-1.28329,2.04088
1.973,109.66,112.506,107.59,115.067,98.0605,300.849,-0.00581419,-2.01018,1.21609
1.9735,110.388,112.771,107.334,114.849,97.9507,300.847,-1.22472,-0.498781,1.53906
1.974,110.358,112.924,106.222,nan,97.9531,300.862,-0.886146,-2.01007,1.42611
1.9745,112.193,114.131,105.599,114.01,98.0015,300.951,-1.99763,-2.44188,1.39962
1.975,112.593,115.889,106.016,111.472,98.0684,300.999,-4.63477,-0.323602,1.00373
1.9755,114.389,116.043,106.101,111.918,97.9444,301.001,-2.4403,-0.175459,0.332249
1.976,115.696,117.611,107.124,110.977,98.0347,301.045,-1.23362,-0.233608,-1.10841
1.9765,118.123,117.839,107.587,110.275,97.9359,300.923,-0.779581,1.65096,0.0499905
1.977,119.252,119.659,108.488,108.896,98.0474,301.042,-1.01102,2.69316,-0.619629
1.9775,119.72,119.118,107.772,109.249,97.8275,301.095,-3.07375,1.61176,0.0632149
1.978,120.089,119.252,108.161,nan,98.1563,301.016,-0.925878,1.54122,-0.560848
1.9785,119.741,119.321,107.878,108.731,98.0859,301.017,1.62065,0.914612,0.638511
1.979,120.432,118.939,107.521,109.067,98.0186,301.221,0.553703,1.73795,0.298555
1.9795,119.749,117.311,107.312,108.216,98.061,301.124,1.98665,0.427008,-1.46132
1.98,118.822,116.704,107.23,nan,97.9709,301.162,3.34444,1.3895,-1.46539
1.9805,117.612,115.821,106.882,nan,98.0021,301.198,2.7135,1.53293,-1.60566
1.981,116.77,114.55,106.806,nan,97.8943,301.257,0.356462,0.893683,-0.388881
1.9815,116.277,113.332,106.241,nan,98.079,301.252,2.18153,0.167237,-0.869288
1.982,116.466,113.101,106.611,108.468,98.0373,301.272,1.64291,-1.2689,-0.97732
1.9825,115.341,112.903,107.123,106.797,98.0095,301.227,1.76797,-0.989734,-0.603749
1.983,115.817,113.14,106.837,106.772,97.8873,301.283,0.639245,-0.939876,-0.582585
1.9835,116.635,112.699,109.456,nan,97.9059,301.285,2.03946,-0.943387,-0.12308
1.984,116.569,111.603,110.858,104.715,97.9685,301.231,-0.390151,-0.913536,-0.722378
1.9845,117.133,112.825,112.091,105.271,97.8664,301.409,-0.582588,-1.95047,-0.242232
1.985,116.638,112.697,113.819,nan,97.8662,301.402,-2.31041,-3.88174,-0.0139654
1.9855,116.465,112.215,115.485,nan,97.7805,301.408,-2.5934,-2.72112,3.33023
1.986,116.384,111.934,115.587,103.511,97.7821,301.452,-1.86657,-1.01032,0.228146
1.9865,115.278,111.414,117.012,105.055,97.8278,301.373,0.338043,-2.15323,1.78266
1.987,114.044,109.959,117.027,nan,97.7181,301.358,-2.98506,-0.384686,1.73918
1.987,112.343,108.484,117.359,nan,97.7979,301.374,-2.37428,-0.422127,0.639047
1.988,110.449,107.668,117.22,nan,97.7718,301.447,-0.849066,1.00118,1.01494
1.9885,110.175,106.853,116.897,nan,97.7295,301.454,-0.93406,0.959345,0.714314
1.989,107.967,105.336,117.239,nan,97.7262,301.383,0.634731,-1.04469,1.18996
1.9895,106.632,104.495,116.218,108.012,97.6854,301.504,1.58481,1.49753,1.91443
1.9895,106.414,103.766,115.907,nan,97.8597,301.453,0.859021,0.848631,0.480448
1.9905,105.152,104.335,115.482,nan,97.9024,301.605,2.64347,1.37789,0.140566
1.991,104.799,103.948,116.712,110.601,97.9282,301.487,0.67556,1.06735,0.123121
1.9915,105.302,104.846,116.552,110.649,97.893,301.533,0.817861,2.14752,-0.426635
1.992,105.957,105.467,116.842,110.043,97.8458,301.444,3.25051,1.19988,-0.654853
1.9925,106.706,107.232,117.031,109.531,97.8446,301.576,2.65517,1.54017,-0.433452
1.993,107.469,108.145,117.772,110.19,97.9201,301.619,1.64839,0.754777,-2.03267
1.9935,108.269,109.612,119.004,110.437,98.0024,301.583,0.935982,-0.650422,-1.56469
1.994,108.281,109.262,118.183,110.896,98.0098,301.582,0.108105,-0.418671,-1.04594
1.9945,108.743,109.756,118.055,nan,97.97,301.687,-0.0113802,-1.92703,-1.63962
1.995,108.585,110.611,118.623,nan,98.1603,301.57,-2.23179,-0.739007,0.404114
1.9955,108.207,110.13,116.898,111.623,98.121,301.541,-0.316188,-0.319421,-0.991696
1.996,108.348,110.465,116.544,112.592,98.124,301.563,-0.734242,-1.06698,-1.49799
1.9965,107.99,110.835,115.764,113.768,98.1732,301.587,-1.83079,-2.92259,-1.33287
1.9965,108.339,110.522,113.041,113.323,98.2354,301.67,-1.75983,-3.37564,-0.610361
1.9975,107.71,110.875,111.68,114.246,98.3595,301.582,-1.75097,-1.70715,-0.206771
1.998,107.323,110.493,111.243,115.407,98.4919,301.697,-1.80268,-1.07522,-0.478894
1.9985,108.33,111.087,110.078,114.732,98.558,301.624,-3.48307,-0.350348,0.278919
1.999,108.784,111.97,109.435,113.983,98.6665,301.614,-1.62171,-0.785212,0.289815
1.9995,110.664,113.347,108.092,nan,98.5633,301.689,-0.166211,0.740631,0.792463
2,110.667,114.633,107.745,nan,98.8237,301.627,1.58168,0.632396,1.83942
2.0005,112.615,115.946,107.146,114.359,98.6704,301.695,2.2796,1.38006,2.19743
2.001,114.159,116.772,107.663,113.077,98.8889,301.627,-0.0702874,2.26837,3.67875
2.0015,115.927,117.571,108.023,nan,98.8091,301.644,2.02042,1.40163,1.4826
2.002,117.055,118.573,108.443,110.825,98.8399,301.576,1.37644,1.97299,0.646409
2.0025,117.38,119.304,108.169,111.01,99.0728,301.685,2.38192,2.45832,-0.188405
2.003,117.846,118.911,108.484,109.52,99.0753,301.65,2.26006,2.63396,0.734079
2.0035,118.916,118.993,108.847,110.377,98.9836,301.778,1.25153,1.10135,1.2728
2.0035,119.346,118.204,108.743,111.22,99.1234,301.697,0.755258,-0.0723889,0.542394
2.0045,118.989,118.266,107.814,110.231,99.2085,301.733,-1.2126,0.719278,0.600436
2.005,117.717,117.364,107.265,109.708,99.1759,301.618,0.104242,-0.10376,1.13317
2.0055,117.532,116.005,106.886,109.878,99.1587,301.632,-1.18627,0.151659,-2.2637
2.006,116.507,115.883,104.857,108.899,99.184,301.689,-0.0782331,0.5104,-0.661128
2.0065,115.945,114.847,106.033,110.381,99.3154,301.693,-0.831479,-1.06609,-0.942533
2.007,116.937,114.268,105.081,109.418,99.1883,301.659,-2.16921,-0.242379,-2.24703
2.0075,116.81,114.304,104.576,109.431,99.2733,301.714,-0.858419,-1.81968,-1.74308
2.008,116.682,114.106,105.908,nan,99.2997,301.603,-2.3342,-2.23376,-0.898974
2.0085,117.077,113.637,106.923,107.431,99.2068,301.596,-4.14183,-3.16378,-1.03552
2.009,118.052,113.918,107.521,106.941,99.1659,301.627,-2.00095,-2.78949,-0.86837
2.0095,118.162,113.715,109.584,106.766,99.2842,301.598,0.704262,-1.06015,-0.762104
2.01,118.058,114.464,110.879,104.371,99.2232,301.572,0.269947,-0.94924,0.359308
2.0105,118.206,113.926,112.863,105.085,99.1422,301.661,0.24049,-0.21653,-2.08281
2.011,117.643,113.795,113.162,104.335,99.1047,301.754,-0.277292,-0.160783,-0.400371
2.0115,116.685,112.364,114.237,103.59,99.2267,301.676,0.24898,0.47826,-0.0975605
2.012,115.441,111.12,114.813,103.794,99.2577,301.686,0.319752,0.399228,0.145539
2.0125,114.752,110.764,115.062,104.676,99.2371,301.721,0.558832,2.09004,0.566243
2.013,112.652,109.314,115.858,104.198,99.0012,301.598,3.01003,0.858101,0.588493
2.0135,110.808,107.105,116.574,105.621,99.1478,301.716,3.14019,2.13415,1.0017
2.014,110.589,106.891,115.269,105.898,99.0384,301.654,3.65874,3.11173,0.193233
2.0145,109.108,105.253,114.976,107.343,99.1195,301.667,4.25239,2.91278,0.403925
2.015,107.853,105.481,115.213,nan,99.2676,301.595,-0.536915,0.690413,0.952134
2.0155,106.996,104.808,114.839,107.535,99.1611,301.571,0.858383,0.602776,0.48646
2.016,106.837,104.453,115.489,108.418,99.1838,301.649,-0.426469,-1.7697,1.15904
2.0165,106.194,104.986,115.547,109.564,99.1716,301.54,0.994623,-0.190357,0.193552
2.017,107.057,105.641,116.009,nan,99.17,301.573,-1.65902,-0.566059,0.952098
2.0175,107.581,105.332,116.718,nan,99.0994,301.608,-1.41925,0.48515,0.864036
2.018,107.808,107.534,117.742,nan,99.0146,301.649,-2.61214,-1.14436,2.42948
2.0185,108.415,107.883,119.066,109.776,99.0419,301.695,-0.644918,-1.31377,1.91419
2.019,108.098,108.872,118.295,109.312,99.4065,301.659,-2.99585,-2.60567,0.712471
2.0195,108.461,107.861,120.265,109.111,99.1615,301.655,-3.45576,-2.1894,-0.130282
2.02,107.492,109.392,119.727,109.887,99.1297,301.545,-0.984144,-2.29087,-0.609171
2.0205,107.702,109.1,119.904,nan,99.2847,301.543,0.0550184,-1.08168,0.353894
2.021,106.921,108.501,119.065,109.384,99.0873,301.616,0.888769,-1.34041,-1.12186
2.0215,106.078,109.511,118.005,nan,99.2651,301.518,0.52821,-1.35122,-0.345978
2.022,106.013,108.937,116.228,111.392,99.3053,301.602,-1.57689,-1.03816,-1.43619
2.0225,105.943,108.283,114.888,112.799,99.211,301.612,0.724496,-1.04013,-1.4222
2.023,105.74,108.598,114.192,113.601,99.3644,301.575,1.77513,-1.74039,-0.143237
2.0235,106.77,109.683,112.788,115.099,99.2699,301.581,2.76338,0.0143091,0.328273
2.024,106.861,110.988,112.273,nan,99.3828,301.651,3.55044,1.39455,-1.04769
2.0245,108.629,111.599,109.193,113.792,99.3335,301.675,2.45982,2.48042,-1.68778
2.025,109.896,112.527,109.648,114.908,99.5161,301.565,2.41811,1.51022,-2.2838
2.0255,110.854,114.787,108.481,nan,99.5088,301.712,1.77822,1.53185,-1.73039
2.0255,113.236,115.232,110.265,115.099,99.589,301.599,0.569214,0.0882983,-0.759784
2.0265,113.533,117.218,109.218,113.395,99.3907,301.706,1.89305,1.57178,-0.906543
2.027,115.561,117.973,109.039,112.315,99.5246,301.597,0.254008,1.98779,0.876415
2.0275,116.329,118.358,110.039,nan,99.5048,301.674,-1.69688,0.642473,1.36255
2.028,117.248,118.518,110.089,nan,99.4783,301.71,-2.30002,0.420594,0.266864
2.0285,116.588,118.53,109.099,111.253,99.5254,301.639,-2.58721,0.0518215,1.68898
2.029,116.754,118.437,108.954,nan,99.4944,301.724,-2.87082,1.05593,-0.0680546
2.0295,116.702,118.452,108.569,109.57,99.4077,301.762,-3.1116,0.11558,-0.665679
2.03,116.74,117.232,108.515,nan,99.4817,301.725,-3.80182,-1.13672,0.0870833
2.0305,116.451,116.234,106.684,110.412,99.5017,301.787,0.0826058,-0.618861,0.943561
2.031,116.205,116.491,106.081,112.191,99.4235,301.764,0.307849,-1.17952,0.893512
2.0315,116.046,115.924,105.701,110.52,99.4337,301.755,-1.4022,-1.73729,1.08021
2.032,116.033,115.309,104.722,111.524,99.5033,301.645,-1.46894,-1.09563,2.03799
2.0325,116.149,115.719,104.172,nan,99.4038,301.786,-0.717601,0.210774,0.546936
2.033,117.101,115.444,104.364,nan,99.3655,301.772,-0.135732,-1.49319,-0.92097
2.0335,118.161,116.323,105.228,nan,99.22,301.727,1.59343,-1.69265,-1.5665
2.034,119.024,115.835,105.385,111.378,99.3505,301.691,0.443491,-0.6039,-0.706027
2.0345,118.944,115.771,106.799,110.008,99.1611,301.877,1.18765,-1.80424,0.117594
2.035,119.919,115.889,107.176,107.902,99.027,301.799,2.37849,0.676208,-0.659337
2.0355,118.936,115.856,108.762,nan,98.9605,301.745,-0.578218,0.156662,-1.31263
2.036,119.466,115.316,109.914,105.942,98.9994,301.738,1.57996,2.39653,-2.2241
2.0365,117.982,114.18,111.778,105.493,98.9844,301.749,0.606746,1.4647,0.0534885
2.037,117.473,113.07,111.872,103.875,98.9497,301.812,1.55093,1.28455,-1.50385
2.0375,115.66,111.438,112.365,104.308,98.7659,301.753,1.62851,1.76327,-2.74449
2.038,114.177,110.307,113.697,105.522,98.7457,301.763,1.45452,0.176006,-0.353376
2.0385,112.839,109.736,114.187,104.449,98.7831,301.869,-0.808751,0.702619,-0.557733
2.039,112.224,107.749,114.631,105.12,98.5947,301.884,-3.8356,1.62721,-0.608286
2.0395,110.139,106.396,112.997,104.365,98.8075,301.901,-4.33868,0.317728,-0.229296
2.04,109.719,105.773,113.049,104.667,98.5108,302.014,-2.96733,0.59115,-0.694904
2.0405,108.895,105.333,114.099,106.176,98.5573,301.874,-1.17204,1.03401,-0.373828
2.041,108.637,105.52,113.979,107.009,98.6045,301.898,-1.7834,-1.00438,1.33444
2.0415,108.593,105.461,113.882,107.568,98.3311,301.996,-1.63419,-1.25571,1.01737
2.042,108.865,106.68,114.779,107.503,98.3961,301.916,-1.82204,-1.53052,0.416726
2.0425,108.345,106.456,115.926,nan,98.423,302.05,-1.99822,-1.69144,1.56094
2.043,109.071,107.241,116.66,nan,98.2036,302.033,-1.95689,-1.42622,1.55595
2.0435,109.297,108.383,116.685,nan,98.2664,301.983,-0.718288,-1.66782,0.93561
2.044,108.827,108.119,118.395,nan,98.1981,302.127,1.39607,0.0889601,1.96809
2.0445,108.903,108.736,119.318,nan,98.0585,301.989,2.46503,-1.64261,1.60101
2.045,107.808,108.085,120.296,107.324,98.0151,302.097,2.77649,-1.64959,1.16016
2.0455,107.822,108.215,120.618,nan,98.1395,302.216,3.08412,-1.48623,1.06379
2.046,106.442,108.407,120.076,108.156,98.2919,302.117,-0.281865,-1.70544,-0.332635
2.0465,105.835,106.862,119.802,108.676,98.1547,302.143,2.27405,-0.579459,-1.16978
2.047,105.624,107.18,118.65,108.938,97.943,302.189,2.75464,0.859901,-0.822163
2.0475,105.328,106.5,117.418,108.238,98.0653,302.197,2.39866,1.46226,-0.564271
2.048,104.558,107.138,116.692,111.772,98.0185,302.155,3.05145,1.61255,0.932657
2.0485,104.808,107.43,114.773,111.453,98.1244,302.185,0.902425,2.53577,0.119492
2.049,106.136,108.595,113.335,112.465,98.1007,302.24,0.785779,1.58464,0.0653594
2.0495,105.549,109.218,112.607,112.787,98.1547,302.269,-2.00569,1.18021,-0.230213
2.0495,108.55,110.2,112.622,113.422,98.0307,302.24,-3.63836,0.747366,-1.34095
2.0505,109.959,112.693,111.871,114.819,98.224,302.263,-2.94529,1.84433,-1.34934
2.051,110.455,113.94,111.494,114.254,98.0992,302.324,-1.22115,1.98625,-1.73335
2.0515,112.761,115.706,112.079,nan,98.1137,302.345,-0.0314626,1.522,-1.58942
2.052,113.608,116.354,111.629,114.207,98.1538,302.303,-1.70146,1.60033,-1.99626
2.0525,114.567,117.09,111.419,113.433,98.0921,302.312,-2.0715,1.33282,-0.383488
2.053,114.043,117.159,112.076,nan,98.1667,302.411,-3.09685,-1.43665,-0.530767
2.053,115.11,117.078,111.45,112.808,98.0505,302.361,-2.1253,-0.175471,-0.275153
2.0535,115.302,117.514,110.457,112.24,98.2479,302.268,0.522699,-2.12402,0.328051
2.0545,115.114,116.653,110.307,nan,98.1423,302.356,-0.0708069,-2.50602,1.34468
2.0545,114.958,117.2,109.543,112.222,98.2123,302.438,0.948171,-1.2786,1.34771
2.0555,114.873,116.771,108.9,112.105,98.2099,302.348,1.005,-2.54774,0.30633
2.056,113.82,116.077,107.641,nan,98.1059,302.474,1.16579,-1.58838,0.184859
2.0565,115.123,116.163,106.786,112.427,98.2848,302.488,0.386566,-2.11407,1.11592
2.057,115.361,115.675,105.554,112.831,98.2127,302.452,2.87281,-2.56073,-0.201683
2.0575,116.274,115.716,104.615,113.128,97.9466,302.402,2.8837,-1.67363,0.451898
2.058,116.942,117.243,104.048,nan,98.082,302.543,2.01549,-2.84253,1.78794
2.0585,118.065,116.657,103.92,113.501,98.0856,302.457,3.17652,0.113027,2.2093
2.059,119.08,117.69,103.998,nan,98.013,302.556,1.25987,0.517619,0.976873
2.0595,120.45,117.194,104.087,111.698,98.0854,302.544,0.691946,0.545011,1.06633
2.06,119.891,117.77,105.163,109.509,97.9906,302.463,-2.05155,0.870908,-0.347098
2.0605,121.1,117.764,106.75,nan,98.0063,302.567,-0.417566,1.32944,-0.297541
2.061,120.102,116.26,107.187,nan,97.9506,302.458,-1.77897,1.86262,-0.59249
2.0615,119.244,115.484,109.334,108.759,97.9388,302.609,-0.339234,1.85418,-0.901553
2.062,118.081,114.671,109.946,106.031,97.9583,302.615,-2.30926,3.45799,-0.331985
2.0625,117.828,113.47,110.553,nan,97.9331,302.611,-4.16046,1.34478,0.356957
2.063,115.487,112.188,110.574,105.659,97.9332,302.539,-4.34208,1.2705,0.197886
2.0635,115.086,110.437,111.51,nan,97.7877,302.577,-4.12886,1.48965,0.852384
2.064,113.537,109.135,111.598,105.2,97.7244,302.586,-1.46599,0.0760907,-0.14861
2.0645,112.031,107.934,111.95,nan,97.7745,302.564,-0.0433292,-0.695667,-1.38333
2.065,111.119,107.142,112.148,nan,97.8242,302.554,1.81413,0.102059,-2.8114
2.0655,111.012,107.218,112.036,105.534,97.8043,302.55,1.15041,-1.479,-0.385845
2.066,110.575,106.705,111.988,nan,97.7009,302.546,0.768817,-1.75693,-0.88931
2.0665,110.743,106.575,112.332,106.487,97.5518,302.565,2.28227,-0.024248,-0.430236
2.067,110.509,106.814,113.195,106.43,97.5066,302.585,0.22219,-1.25574,-0.0440373
2.0675,110.412,107.315,113.516,107.705,97.5599,302.637,2.34673,-1.51057,0.305246
2.0675,110.896,107.329,114.466,nan,97.5657,302.604,3.78097,-1.97175,0.569213
